投稿日,タイトル,再生数
2019-10-21,【フォートナイト】初のチャプター２!! 新要素で大暴走w からの大健闘!?【Fortnite Chapter2】,4203743
2019-10-17,【モンスト】激獣神祭でカエサル狙ったら神引き発狂!!【ヒカキンゲームズ】,1885382
2019-10-14,【モンスト】新爆絶ティルナノーグ降臨初日1発勝負！【ヒカキンゲームズ】,1356546
2019-10-06,【フォートナイト】シーズンXで３キルしようとしたら２日間かかりましたw【ヒカキン死亡集】【Fortnite】,4462126
2019-10-04,【最終回】ヒカキンのスーパーマリオオデッセイ実況 Part15【キノコ王国 後編】,9936856
2019-09-28,【20年ぶり】ぷよぷよで14連鎖ばよえ〜ん! を目指す男の物語…【ヒカキンゲームズ】,1875267
2019-09-26,【モンスト】 アゲインガチャが止まらない!? まさかの超神引き!!! 【ヒカキンゲームズ】,3357362
2019-09-22,【ヒカクラ2】Part19 - 村復活！&魚トラップの材料集めで大ピンチに!? 【マインクラフト】【ヒカキンゲームズ】,4377831
2019-09-17,【マリオカート ツアー】スマホ版マリオカートで大フィーバーwww【ヒカキンゲームズ】,4106013
2019-09-15,【モンスト】ニルヴァーナ廻に初見で挑戦したら衝撃のラストが待っていた…【ヒカキンゲームズ】,1163750
2019-09-13,【マインクラフト ダンジョンズ】 世界最速実況でTNTとクリーパーが大爆発www【Minecraft Dungeons】【ヒカキンゲームズ】,3752597
2019-09-07,【歌ってみた】米津玄師 Lemon フルVer.& 人気曲一気に全部歌ってみた！【マリオメーカー２】【ヒカキン】,3328437
2019-09-06,【ヨッシー登場!!】ヒカキンのスーパーマリオオデッセイ実況 Part14【キノコ王国 前編】,5989767
2019-09-01,【青鬼オンライン】裏裏ステージに挑戦したらこの世の終わりでした…【ヒカキンゲームズ】,8834575
2019-08-28,【モンスト】はじめしゃちょーに初ゲ確定ガチャとクロちゃんオーブ託してみたw【ヒカキンゲームズ】,2548090
2019-08-25,【モンスト】はじめしゃちょー×ヒカキンで初モンストで爆絶ナオヒ初見で挑戦！【ヒカキンゲームズ】,1805326
2019-08-23,【ポケモン】ヒカキン & セイキンでサンダーに挑戦！『ポケモンスクランブルSP』,1214793
2019-08-19,【モンスト】夏休みガチャで神引き!? & 超絶ドゥーム廻初見で大ピンチ！【ヒカキンゲームズ】,1551969
2019-08-17,【青鬼オンライン】青鬼ウイルスに感染して自分が青鬼にw人間倒しまくるwww【ヒカキンゲームズ】,8107390
2019-08-16,【モンスト】オーブが止まらない！確定演出からの神引き連発！？そして最後にあの悲劇再びw【ヒカキンゲームズ】,4997376
2019-08-10,ヒカキン!? ヒカキソ!?ヒカキン!?!?!?ヒカキソ!?!?!?ヒカキン!?!?!?!?!? ヒカキソ!?!?!?!?!?!?!!,1254868
2019-08-09,【マインクラフト】ヒカキン×まいぜんシスターズ初コラボでTNT1000個爆破ドッキリwww【ヒカキンゲームズ】,22852410
2019-08-03,【マリオメーカー２】クリア率0.22%のPDSコースクリアできるまで終われませんが地獄すぎた,7054606
2019-07-30,【モンスト】オーブが止まらない!? ラストにかつてない奇跡が起きました…【ヒカキンゲームズ】,4759769
2019-07-26,ヒカキン & セイキンが東京オリンピックに出場www,10001955
2019-07-24,【マリオメーカー２】Lemon & パプリカ &マリーゴールド & 前前前世を熱唱w【米津玄師】,11607538
2019-07-20,【青鬼オンライン】ヒカキン & セイキンで青カギ探しまくって豚スキンゲットなるか!?!?,5432179
2019-07-12,【ラスボス戦】ヒカキンのスーパーマリオオデッセイ実況 Part13【クッパと最終決戦!!】,12319407
2019-06-29,【マリオメーカー2】遊び尽くす！激ムズなヒカキンコース作ってみた！,24426143
2019-06-23,ヒカキンのスーパーマリオオデッセイ実況 Part12【最終章へ! 超巨大ドラゴンとバトル!】,16070307
2019-06-14,ヒカキンのスーパーマリオオデッセイ実況 Part11【料理の国で大苦戦w】,10194286
2019-06-09,【ヒカクラ2】Part18 - 全村人がゾンビ化し全滅!? & 行商人さんの悲劇…【マインクラフト】【ヒカキンゲームズ】,7140783
2019-06-03,ヒカキンのスーパーマリオオデッセイ実況 Part10【海の国で巨大タコとバトル 】,11965834
2019-06-01,【妖怪ウォッチ４】日本最速実況で大爆笑www【ヒカキン&セイキン】,3434026
2019-05-31,【青鬼オンライン】東海オンエアてつや&ヒカキンで裏ステージクリアするまで終われませんで奇跡が！,6420803
2019-05-18,【ヒカクラ2】Part17 - 悲報…全村人が謎の大移動して大変なことに…【マインクラフト】【ヒカキンゲームズ】,5255847
2019-04-30,新ヒカキンゲームズ スタート！,1975101
2019-04-29,ヒカキン VS 日本トップレベル超ガチ勢5人のガチンコバトル!!!【逆転オセロニア 】,950833
2019-04-26,【青鬼オンライン】裏ステージやりまくってたらゴリラスキンGET!?【ヒカキンゲームズ】,8973333
2019-04-07,ヒカキンのスーパーマリオオデッセイ実況 Part9【雪の国で大暴れ】,10080996
2019-04-04,【ヒカクラ2 番外編】幻の元祖マイクラやってみたら豚ペラペラで大爆笑w【マインクラフト】【マイクラ】,5921282
2019-03-31,【青鬼オンライン】え!? 青鬼100体いるんだけどwww【ヒカキンゲームズ】,9541443
2019-03-15,【青鬼オンライン】青玉ガチャLV.3で大仏スキン当てるぞ！！！【ヒカキンゲームズ】,4723344
2019-03-09,エヴァガチャ56連したらいきなりまさかの!?!? カモン！シンジくん！【逆転オセロニア 】,2138672
2019-03-02,【青鬼オンライン】ヒカキン&マホトでワンツーフィニッシュするまで終われませんwww【マホトスキン】,4300165
2019-03-01,【ヒカクラ2】Part16 - 初のパンダ探しで激レアパンダ発見!?家にパンダ連れて帰るまで終われません!!【マインクラフト】【ヒカキンゲームズ】,8047742
2019-02-09,ガチャ神引きで大発狂!? 日本トップレベルの2人とガチバトルしてみた！【逆転オセロニア３周年】,1714156
2019-02-01,【青鬼オンライン】超激レア巨大モアイ vs 公式ヒカキンのガチンコバトルwww【モアイスキン】,6293622
2019-01-16,【スマブラSP】ユーチューバーみんなで発狂ガチンコ勝負www【ヒカキン vs PDS vs マスオ】,9717610
2019-01-14,【ヒカクラ2】Part15 - スライムチャンクを作ったら超絶悲劇が…【マインクラフト】【ヒカキンゲームズ】,8351565
2019-01-10,【青鬼３】ヒカキンの青鬼3実況 てつや編(後編)【ホラーゲーム】,3858575
2019-01-05,【青鬼３】ヒカキンの青鬼3実況 てつや編(前編)【ホラーゲーム】,5671186
2018-12-20,【スマブラSP】初のオンライン対戦で連勝するまで終われませんしたら地獄だったwww【ヒカキンゲームズ】,13593662
2018-12-15,名探偵コナン コラボガチャで伝説級の神引きがwww,3035893
2018-12-14,【ヒカクラ2】Part14 - 畑作りして食べ物一気に作ってたら悲劇が…【マインクラフト】【ヒカキンゲームズ】,10729732
2018-12-07,初めてのスマブラSPで最強のヨッシー倒せるまで終われませんしたら地獄だったwww,16104746
2018-11-18,【ヒカクラ2】Part13- いきなりファントムに襲われる！初エンチャントが感動レベルだった！【マインクラフト】【ヒカキンゲームズ】,17607126
2018-11-16,ポケットモンスター Let's Go! ピカチュウ・Let's Go! イーブイプレイしたら感動したwww,11434267
2018-11-08,ゆるゲゲにヒカキンぬりかべ登場www 【ゆる～いゲゲゲの鬼太郎 妖怪ドタバタ大戦争】,4773384
2018-11-04,YouTuber100人参戦の究極の無理ゲーでブチギレwww【ヒカキンゲームズ】【Yの冒険R】,7613866
2018-10-30,【ヒカクラ2】Part12 - ソウルサンド式ゾンビ経験値トラップ建築！【マインクラフト】【ヒカキンゲームズ】,13982857
2018-10-26,【モンスト】５周年爆絶感謝マルチガチャと人気投票ガチャ一気にみんなで引いてみた！【ありすぅ・S嶋・ヒカキンコラボ】,5368299
2018-10-20,【青鬼オンライン】ヒカキンし○ねっていうユーザーにブチギレてガチ勝負www【ニケちゃんスキンゲット方法】,8949650
2018-10-15,【ヒカクラ2】Part11 - 初ネザーで死にすぎて頭狂いそうwww【マインクラフト】【ヒカキンゲームズ】,8630133
2018-10-07,【ヒカクラ2】Part10 - 洞窟ダイヤ探しで大量ゲット!?まさかのあれも発見!?【マインクラフト】【ヒカキンゲームズ】,22565222
2018-10-06,鋼の錬金術師コラボガチャでかつてない神引きwww【逆転オセロニア】,1222820
2018-10-03,【青鬼オンライン】ゴリラスキン欲し過ぎて宝箱数百個朝になるまで開けまくった結果！,5737728
2018-09-27,【ヒカクラ2】Part9 - もふこ(猫)探しでジャングル大火事!?【マインクラフト】【ヒカキンゲームズ】,11256926
2018-09-19,【青鬼オンライン】ついに1位で青逃成功!? ヒカキンスキンゲットw,8046596
2018-09-17,【ヒカクラ2】Part8 - 家の地下室を建築するぜ！ついにトライデントゲット!?【マインクラフト】【ヒカキンゲームズ】,9293896
2018-09-14,【青鬼オンライン】100人サバイバルで最後の1人？余裕だろwww,9056492
2018-09-12,【ヒカクラ2】Part7 - 神回！海底遺跡探してたらまさかのアレとアレとアレが見つかる!?!?!?!【マインクラフト】【ヒカキンゲームズ】,8518395
2018-09-04,【ヒカクラ2】Part6 - ジャングルで猫(まるお)探してたらミラクル連発www【マインクラフト】【ヒカキンゲームズ】,9304528
2018-08-28,【ヒカクラ2】Part5 - 海の宝の地図のお宝がヤバすぎた…まさかのあれをゲット!?【マインクラフト】【ヒカキンゲームズ】,13577912
2018-08-24,【ヒカクラ2】Part4 - 初めての洞窟探検でマグマダイブ!? お宝ザックザク!?【マインクラフト】【ヒカキンゲームズ】,11766898
2018-08-19,【ヒカクラ2】Part3 - 初めての家作り！拠点一気に作るぜ！【マインクラフト】【ヒカキンゲームズ】,16048517
2018-08-18,ガチャ引きまくりで神引き！ 幽遊白書コラボ！【逆転オセロニア】,1520344
2018-08-15,【ヒカクラ2】Part2 - まさかの沈没船!? ピラミッドのお宝がヤバすぎる!?【マインクラフト】【ヒカキンゲームズ】,10672393
2018-08-12,【ヒカクラ2】Part1- 新しい冒険の始まりがヤバすぎた！w【マインクラフト】【ヒカキンゲームズ】,16674495
2018-08-11,神引き過ぎて気絶!? 無料ガチャ&サマーガチャ引くぜ！& カップ戦デッキ紹介！【逆転オセロニア】,1544272
2018-08-06,【モンスト】ヒカキン降臨で自分を真っ二つにしてみたwww【ヒカキンゲームズ】,1519069
2018-08-02,『ヒカクラ２』予告,1904889
2018-07-27,【ヒカキン vs 瀬戸弘司】太鼓の達人で妨害バトルしたら爆笑www,3651414
2018-07-15,【フォートナイト】シーズン５で５キルするまで終われませんw【ヒカキンゲームズ】【Fortnite】,7516992
2018-07-02,【モンスト】獣神化ルシファー使ったらぶっ壊れてたwww【ヒカキンゲームズ】,2832825
2018-06-27,【妖怪ウォッチ ワールド】クルーザーで東京湾の妖怪見つけまくるwww【ヒカキンゲームズ】,897543
2018-06-24,初PC版フォートナイトで１キルするまで終われませんw【Fortnite】【ヒカキンゲームズ】,5664369
2018-06-08,結婚出来ないので花嫁ガチャ引きまくって1番結婚したい子を決めるw【逆転オセロニア】【ブライダルガチャ'18】,1321017
2018-06-03,ヒカキンのスーパーマリオオデッセイ実況 Part8【都市の国  後編】,13721563
2018-06-01,【モンスト】超獣神祭で石川五右衛門(ゴエモン)狙ったら確定！かつてない神引きwオマケに獣神化天草四郎でアヴァロン【ヒカキンゲームズ】,3343188
2018-05-30,【スプラトゥーン２】サンリオフェス！ポムポムプリンでマイメロぶっ倒したるわwww【ヒカキンゲームズ】,4693727
2018-05-19,奇行種ヒカキン、進撃の巨人コラボガチャで神引き!?【逆転オセロニア】,2522602
2018-05-18,【ゼルダの伝説】実況復活！マスターソードゲットし強敵へ！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part18,10444689
2018-05-10,【青鬼３】ヒカキンの青鬼3実況 卓郎編(後編)【ホラーゲーム】,5612467
2018-04-27,【かつてない神ガチャ！】 オールスターフェス30連！&エンキ絶級勝つまで帰れません！【ヒカキンゲームズ】【逆転オセロニア】,1568855
2018-04-26,【青鬼３】ヒカキンの青鬼3実況 卓郎編(前編)【ホラーゲーム】,3662259
2018-04-25,【モンスト】不動明王 廻 なんてヒカキン入れても余裕だろwww【ヒカキンゲームズ】,1448811
2018-04-20,ヒカキン&ポッキーがゲームに!? 一緒にボス倒してみた！【スナックワールド トレジャラーズ ゴールド】,3502501
2018-04-14,当たるまでガチャ引きます！【ヒカキンゲームズ】【オセロニア・逆転裁判コラボ】,1135164
2018-04-07,ヒカキンのスーパーマリオオデッセイ実況 Part7【都市の国  前編】,12830111
2018-03-25,【青鬼３】ヒカキンの青鬼3実況 美香編(後編)【ホラーゲーム】,6930605
2018-03-16,【青鬼３】ヒカキンの青鬼3実況 美香編(前編)【ホラーゲーム】,4008307
2018-03-12,【モンスト】弁財天ベッドで寝たまま当ててやるよwww 激獣神祭【ヒカキンゲームズ】,1328427
2018-03-09,ひなまつりガチャで超神引きして鼻くそホジりまくりwww &妲己攻略,1287291
2018-03-08,ヒカキンのスーパーマリオオデッセイ実況 Part6【雲の上でクッパとバトル】,10414058
2018-03-02,【モンスト】超獣神祭でマナ狙って16連＋ホシ玉であのキャラが!?【ヒカキンゲームズ】,2742878
2018-03-01,超駒パレード55連で新超駒オルプネーを狙う！&最強毒デッキで有りえない毒をお見せしますwww,2205669
2018-02-19,ヒカキンのスーパーマリオオデッセイ実況 Part5【森の国のタマネギ】,20283913
2018-02-14,【青鬼３】ヒカキンの青鬼3実況 たけし編(後編)【ホラーゲーム】,10689696
2018-02-12,【モンスト】元M4、新超絶いきなりやって勝てるのか？【帝釈天】【ヒカキンゲームズ】,1403444
2018-02-10,【青鬼３】ヒカキンの青鬼3実況 たけし編(前編)【ホラーゲーム】,3776402
2018-02-09,マクドナルドでハンバーガー賭けてガチバトルしてみたwww【ヒカキンゲームズ】【逆転オセロニア】,971815
2018-02-04,ヒカキンじゃなくて、ヒカキソです…,2104393
2018-01-26,【青鬼３】ヒカキンの青鬼3実況 Part6 (ひろし編最終回)【ホラーゲーム】,14464810
2018-01-23,かつてない神引き!!! 七つの大罪コラボガチャで発狂www【逆転オセロニア】,3607984
2018-01-21,【青鬼３】ヒカキンの青鬼3実況 Part5【ホラーゲーム】,12508908
2018-01-13,【青鬼３】ヒカキンの青鬼3実況 Part4【ホラーゲーム】,9661692
2018-01-11,ヒカキンのスーパーマリオオデッセイ実況 Part4【湖】,13856854
2018-01-05,【青鬼３】ヒカキンの青鬼3実況 Part3【ホラーゲーム】,6476749
2018-01-04,え!? ゲームにヒカキン魔神とかいうのがいるんだがwww,3347272
2018-01-03,【モンスト】新春超獣神祭オーブ120個でマナ当ててやるぞぉぉぉお！【ヒカキンゲームズ】,4047503
2018-01-02,新春ガチャで超神引きして実家で発狂www,1924966
2017-12-31,【青鬼３】ヒカキンの青鬼3実況 Part2【ホラーゲーム】,8334681
2017-12-28,【青鬼３】ヒカキンの青鬼3実況 Part1【ホラーゲーム】,7861219
2017-12-23,奇跡が２連続で起きました。。。,1542222
2017-12-22,【青鬼３】ヒカキンの青鬼3実況 Part0【HIKAKIN編】【ホラーゲーム】,11242372
2017-12-15,イケボだと思うんだよねぇ...,587725
2017-12-14,ヒカキンのスーパーマリオ オデッセイ実況 Part3【氷の大仏!?】,22544951
2017-11-20,モンハンコラボガチャで超神引きすぎて空中お尻パンパンwww【逆転オセロニア】,2155213
2017-11-13,ヒカキンのスーパーマリオ オデッセイ実況 Part2【砂漠】,16971567
2017-11-11,はじめしゃちょー…ごめんな…,3560935
2017-11-06,【青鬼２】序章 旅人編で死にまくりwww【ヒカキンゲームズ】,5875463
2017-11-03,【元祖青鬼】序章 少女編の結末が衝撃的すぎた…【ヒカキンゲームズ】,8374996
2017-11-02,ヒカキンとはじめしゃちょーどっちが好きなん？,1933386
2017-10-27,ヒカキンのスーパーマリオ オデッセイ実況 Part1,44237074
2017-10-26,【モンスト】４周年人気投票ガチャ&モン玉ガチャで大勝利!?【ヒカキンゲームズ】,3343857
2017-10-24,【本気】ハロウィンガチャ90連でアズリエル狙ったらwww【ヒカキンゲームズ】【逆転オセロニア】,1888597
2017-10-14,【モンスト】ミロク狙ったら奇跡が!?激獣神祭20連でかつてない神引き!?【ヒカキンゲームズ】,3413369
2017-10-13,【モンスト】確定ｷﾀー！4周年絶感謝ガチャでパンドラくるか!?【ヒカキンゲームズ】,3329157
2017-10-07,【モンスト】新爆絶ラグナロクに挑戦!? 勝利!?敗北!?【ヒカキンゲームズ】,2921659
2017-10-01,死ぬほど呪ってやるwww,1716820
2017-09-19,【ゼルダの伝説】タリルリ最終回！？最後の塔へ！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part17,4925608
2017-09-14,【スプラトゥーン２】マクドナルドフェス！ポテト vs ナゲットで暴走www【ヒカキンゲームズ】,9693675
2017-09-10,【ゼルダの伝説】歩行型ガーディアン倒すまで帰れまてん！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part16,4913023
2017-09-09,超神引きで大暴走wwwデスノートコラボガチャ！【ヒカキンゲームズ】【逆転オセロニア】,3126136
2017-09-08,【元祖青鬼】謎の男編 Part3 最終回【ヒカキンゲームズ】,3828082
2017-09-03,【元祖青鬼】謎の男編 Part2【ヒカキンゲームズ】,3143593
2017-09-02,超神引き!? からの超ミラクル!?テンションブチ上げw【ヒカキンゲームズ】【逆転オセロニア】,2017743
2017-08-25,【元祖青鬼】謎の男編 Part1【ヒカキンゲームズ】,5198217
2017-08-18,ヒカキンで曲作ってみた,3679962
2017-08-17,ヒカキンゲームズ4周年！そして今後のこと,905343
2017-08-06,【スプラトゥーン２】初フェスにてブチギレ大発狂…マヨネーズ vs ケチャップ！【ヒカキンゲームズ】,6120759
2017-08-01,太鼓の達人でフルコンボするまで帰れませんwww【YouTubeテーマソングコラボ】,5799712
2017-07-31,【スプラトゥーン２】悲報…ヒカキン、煽られてキレる…ガチマッチデビュー！,15557858
2017-07-30,【元祖青鬼】新ヒカキン編 Part2【ヒカキンゲームズ】,11982779
2017-07-27,【元祖青鬼】新ヒカキン編 Part1【ヒカキンゲームズ】,8775133
2017-07-22,【スプラトゥーン２】シャケのアルバイトしたら発狂したwww【ヒカキンゲームズ】,16937610
2017-07-21,スプラトゥーン２がｷﾀ━(ﾟ∀ﾟ)━!!デビュー戦勝てるのか!?!?【ヒカキンゲームズ】【Splatoon2】,14685609
2017-07-20,【ゼルダの伝説】祠！祠！祠！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part15,4466299
2017-07-17,結局ヒカキンとはじめしゃちょーってどっちが上なん?,1981958
2017-07-17,スプラトゥーン２前夜祭で遊んでみた！後編【ヒカキンゲームズ】【Splatoon2】,2210747
2017-07-16,スプラトゥーン２前夜祭で遊んでみた！前編【ヒカキンゲームズ】【Splatoon2】,8525443
2017-07-15,ついにランク150！コスト200へ！【ヒカキンゲームズ】【逆転オセロニア】,1348394
2017-07-14,ヒカキン vs セイキンの大ジャンプ対決！,1018226
2017-07-13,【モンスト】新爆絶カナン、初挑戦でクリアなるか！？【ヒカキンゲームズ】,1801931
2017-07-09,【青鬼2 ニケちゃん編】ヒカキンの実況プレイPart4 最終回【ホラーゲーム】,6064918
2017-07-07,【マインクラフト】ウィザーに乗ってワールド破壊!? ヒカキンくん大暴走www 【Animal Bikes Mod 後編】,22383100
2017-07-04,【青鬼2 ニケちゃん編】ヒカキンの実況プレイPart3【ホラーゲーム】,3598658
2017-07-02,【マインクラフト】ヒカキンくんがエンダードラゴンに乗って帰ってきた!? マイクラ新シリーズ！【Animal Bikes Mod 前編】,17373136
2017-07-01,シングルガチャで確定連発!?超駒パレードで新キャラ静音を狙う！&最凶アルキメデス激級で大逆転!?【ヒカキンゲームズ】,1657588
2017-06-30,謎の超絶美女に出会いました,4015808
2017-06-30,【モンスト】超獣神祭で確定!?いでよノストラダムス！【ヒカキンゲームズ】,3275713
2017-06-25,【青鬼2 ニケちゃん編】ヒカキンの実況プレイPart2【ホラーゲーム】,5792748
2017-06-23,Tシャツ333枚プレゼント！ヒカキンのわき汗付きwww,467993
2017-06-22,【ファイトリーグ】スタートアップガチャ30連で華々しいデビュー!?【ヒカキンゲームズ】,1186251
2017-06-18,【モンスト】激獣神祭で確率の壁を超えてあいつが!?【ヒカキンゲームズ】,1350950
2017-06-18,【モンスト】新超絶ブルータス初日攻略なるか!?【ヒカキンゲームズ】,671772
2017-06-17,【ゼルダの伝説】ヒノックス&スタルヒノックスに挑む！ ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part14,10636550
2017-06-17,【モンスト】新超絶ブルータス初見チャレンジ！【ヒカキンゲームズ】,1697661
2017-06-16,はねろ！コイキングやってみた！ナゾおじさんが怪しすぎるw【ヒカキンゲームズ】,3276600
2017-06-15,【青鬼2 ニケちゃん編】ヒカキンの実況プレイPart1【ホラーゲーム】,6706847
2017-06-12,【モンスト】爆絶エルドラドに２度目の挑戦！【ヒカキンゲームズ】,1577682
2017-06-11,【マインクラフト】ヒカクラ最終回！ありがとうヒカキンくん！【ヒカキンのマイクラ実況 Part355】,27038160
2017-06-09,花嫁ガチャ引くよw そしてルエド激級に無課金コスト155デッキで挑戦！【ヒカキンゲームズ】,1452524
2017-06-06,みんな、ほんとごめんなぁ,1912151
2017-06-03,【マインクラフト】重大発表あり！超大量のTNTで館の屋根ふっとばす！w【ヒカキンのマイクラ実況 Part354】【ヒカクラ】,12115530
2017-06-02,みんな、ごめん,8181114
2017-06-01,超駒パレード30連で新キャラ『ミアクレル』を狙う！&竜駒デッキ紹介！【ヒカキンゲームズ】【逆転オセロニア】,1491716
2017-05-31,ヒカキン、相方募集します！,1426507
2017-05-29,ヒカキン、エイリアンになる,1232679
2017-05-28,【モンスト】モン玉Lv.4ガチャでラファエルと出会えるはず【ヒカキンゲームズ】,1121681
2017-05-27,YouTuberでドラクエの日記念イベントに挑戦！【ヒカキンゲームズ】【星のドラゴンクエスト】,617424
2017-05-26,【ゼルダの伝説】リンクの記憶がよみがえる！？ウツシエの記憶！  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part13,4628154
2017-05-25,ゲームしたい,3264758
2017-05-20,【モンスト】爆絶エルドラドに初見チャレンジ！【ヒカキンゲームズ】,1179049
2017-05-19,ヒカキン先生のオセロニア教室【無課金駒最強ランキング】,1794567
2017-05-18,【マインクラフト】スイッチ版スーパーマリオエディションのネザーがヤベェ…クッパ探しの旅【ヒカキンゲームズ実況】,12452631
2017-05-15,【モンスト】激獣神祭、シングルで当たる気しかしねえ…【ヒカキンゲームズ】,1495110
2017-05-14,【モンスト】仙水忍に初チャレンジしてみた！【ヒカキンゲームズ】,1472360
2017-05-13,【マインクラフト】スイッチ版マイクラのスーパーマリオエディションがヤバすぎて感動…【ヒカキンゲームズ実況】,11092143
2017-05-08,【青鬼2 裏技編】ヒカキンの実況プレイ【ホラーゲーム】,4099256
2017-05-07,【ゼルダの伝説】イワロックにリベンジ！！！  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part12,8184791
2017-05-05,【青鬼2 校長編】ヒカキンの実況プレイ Part4 最終回【ホラーゲーム】,7876382
2017-05-04,【モンスト】幽遊白書コラボガチャで奇跡が起きた！【ヒカキンゲームズ】,2464710
2017-05-03,【青鬼2 校長編】ヒカキンの実況プレイ Part3【ホラーゲーム】,5419920
2017-05-02,【発狂】黄金の限定ガチャでフィーバー!? GW限定超駒パレードで金のアズリエルを狙う！【ヒカキンゲームズ】【逆転オセロニア】,1417081
2017-05-01,【ゼルダの伝説】海へ出たら即死www  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part11,5192112
2017-04-30,【青鬼2 校長編】ヒカキンの実況プレイ Part2【ホラーゲーム】,4098620
2017-04-29,【モンスト】新超絶呂布に初見で挑む！【ヒカキンゲームズ】,1643910
2017-04-28,【青鬼2 校長編】ヒカキンの実況プレイ Part1【ホラーゲーム】,5364354
2017-04-28,かつてない絶対当たる最強ガチャがｷﾀ━(ﾟ∀ﾟ)━!!!【ヒカキンゲームズ】【逆転オセロニア】,1579957
2017-04-26,【ゼルダの伝説】いきなり嵐来て雷落ちまくりなんだけどwww  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part10,3949939
2017-04-24,【マインクラフト】ジョニーをTNTで爆破して殺ります！復讐や！【ヒカキンのマイクラ実況 Part353】【ヒカクラ】,11589008
2017-04-23,【ゼルダの伝説】ソードロボと格闘！祠ガンガン攻めるぜ！  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part9,5489634
2017-04-22,【モンスト】爆絶マグメルで絶体絶命からの大逆転!?【ヒカキンゲームズ】,2298298
2017-04-21,【マインクラフト】フンフンおじさんをJohnnyって名前にすると暴れ出すらしいので試したら悲劇が…【ヒカキンのマイクラ実況 Part352】【ヒカクラ】,4320061
2017-04-20,ゲーム内で牛倒すとリアルステーキが無料で食べれるだと!?【ヒカキンゲームズ】,995496
2017-04-19,【ゼルダの伝説】球を転がすカラクリに大苦戦w  ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part8,4751398
2017-04-18,【モンスト】封印の玉楼を進化前ミントでクリアしたい、愛と感動の物語【ヒカキンゲームズ】,3147122
2017-04-17,【マインクラフト】久々の冒険！３つ目の森の館へ！【ヒカキンのマイクラ実況 Part351】【ヒカクラ】,7659175
2017-04-16,【ゼルダの伝説】大移動してたらヤバそうな奴に遭遇しまくりw ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part7,4828273
2017-04-15,【モンスト】激獣神祭で神引きしすぎて固まった…ワルプルギス&ウリエル来い！【ヒカキンゲームズ】,6091639
2017-04-14,【マインクラフト】ヒカクラワールドが超デコボコに!?【ヒカキンのマイクラ実況 Part350】【ヒカクラ】,4376961
2017-04-13,【ゼルダの伝説】強敵を爆弾で倒す！そしてカカリコ村へ！ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part6,3171135
2017-04-12,【ゼルダの伝説】ありえないほど落下死しまくりの大苦戦… ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part5,3349181
2017-04-10,【モンスト】モン玉Lv.3でグィネヴィアを狙ったら…【ヒカキンゲームズ】,1105790
2017-04-09,【モンスト】ミントが大変なことになった…【ヒカキンゲームズ】,1869974
2017-04-08,【マインクラフト】ボロボロのヒカクラ村を一気に修復！【ヒカキンのマイクラ実況 Par349】【ヒカクラ】,8066919
2017-04-07,【マインクラフト】悲報…村人がマグマで大量に燃える…ガストもせめて来た(;_;)【ヒカキンのマイクラ実況 Part348】【ヒカクラ】,5300104
2017-04-07,【モンスト】爆絶アルカディアで絶体絶命からの勝利なるか!?【ヒカキンゲームズ】,1583945
2017-04-06,【青鬼2 先生編】ヒカキンの実況プレイ Part3(最終回)【ホラーゲーム】,5389914
2017-04-06,【モンスト】恐怖のダイナデビュー！ありすぅ先生とマルチ！【ヒカキンゲームズ】,3172764
2017-04-04,【モンスト】僕のパンドラが…大変なことになりました【ヒカキンゲームズ】,3690725
2017-04-03,【青鬼2 先生編】ヒカキンの実況プレイ Part2【ホラーゲーム】,3622367
2017-04-02,【ゼルダの伝説】ついに空飛んで外の世界いったらめちゃ襲われたwww ヒカキンのゼルダの伝説ブレスオブザワイルド実況 Part4,4862335
2017-04-01,デヴィ夫人ブチ切れドッキリをセイキンに仕掛けてみたw【ヒカキンゲームズ】【逆転オセロニア】,6400199
2017-04-01,【モンスト】超獣神祭でシングル確定演出からの伝説!? オーブ100個シングルで神引きすぎた…【ヒカキンゲームズ】,4833693
2017-03-31,【青鬼2 先生編】ヒカキンの実況プレイ Part1【ホラーゲーム】,6892258
2017-03-30,【マインクラフト】超大量の村人を一気にネザーに送ったら大変なことになった…【ヒカキンのマイクラ実況 Part347】【ヒカクラ】,7618629
2017-03-30,毒々しい兄セイキン vs 弟ヒカキン【兄弟対決】,2100068
2017-03-29,【スプラトゥーン２】先行試射会２日目！目指せ10キル！【ヒカキンゲームズ】【Splatoon2】,6204102
