投稿日,タイトル,再生数
2012-04-06,命を削ってライブを敢行！MEGWIN　TV　LIVE６やります,22862
2012-04-06,鳥視点の撮影に大成功か！？スカイハイピクチャーカイト2,23594
2012-04-06,舞台に突如現れた城！？城とブルースは男の憧れ,12865
2012-04-06,大空視点に憧れて・・・「スカイハイピクチャーカイト」,18674
2012-04-06,顔面を鍛えに鍛え抜いた男が最強ラップに挑戦,66127
2012-04-06,新しい拷問方法を開発！ドライアイ拷問リターン,95503
2012-04-06,ありがとう最北端！同じ鈍行でも帰りのほうが早く感じる不思議！,19776
2012-04-06,最北端で男の我慢！？そしてあいつが現れた！,19789
2012-04-05,成功なるか！？本州最北端にフラブを立てろ!?2,23631
2012-04-05,衝動旅行！本州最北端にフラブを立てろ!?,26613
2012-04-05,挑戦実験！口内限界温度に迫る!?,255435
2012-04-05,超持論、側転は最速の移動手段「リベンジ」,15474
2012-04-05,持論、側転は最速の移動手段！「あいつに負けたくない！」,17742
2012-04-05,母直伝！一子相伝秘伝のサラダドレッシング公開！,83874
2012-04-05,力技！キュって尻圧で遅めの書初め,22151
2012-04-05,あるCMを見て・・・。リアクションの質を高める！,22460
2012-04-05,すごいきた！ありがとう未来を感じさせられた！,24501
2012-04-05,ついに来た！幽体離脱で未来を感じさせてくれ！,17157
2012-04-05,実家に日帰り！おふくろの味に感動！,47238
2012-04-05,嫌がらせか？ぶち込み鍋をまさかのおすそわけ！余り物バトン,40225
2012-04-05,成人男性が年末集まり虚無感満点でぶち込み鍋　後編,99390
2012-04-05,成人男性が年末集まり虚無感満点でぶち込み鍋,131478
2012-04-05,部屋が寒くて凍死寸前！？,40156
2012-04-05,激走！駅からお賽銭までトライヤルレース,14283
2012-04-05,2009の目標大発表！来年こうなる！「くるとし2008」,11201
2012-04-05,絶賛増殖中ハラマキバイオハザード-逃走編,41129
2012-04-05,高尾山からダイヤモンド富士を拝む！後編,11330
2012-04-05,高尾山でダイアモンド富士を拝む！,12943
2012-04-05,忘年会で飲みすぎて・・・はたして超千鳥足で帰れるか！？,42336
2012-04-05,誰でも簡単！おフレンチな焼き餅！,77646
2012-04-05,恐怖！男性が白鳥に襲われる映像,52822
2012-04-05,パノラマ360°で富士山を撮影！つなげてみると・・・？,14708
2012-04-05,世界のナベアツ日めくりカレンダーを入手！,20783
2012-04-05,う、うまい！これが本当のもみじ饅頭だ！,36539
2012-04-05,集まれ!スーパージャグリングがしたい人！,14896
2012-04-05,2009フライングゲットでオシャレ最前線！NewYearメガネ,18790
2012-04-05,神業！キュって閉めて尻圧でコルクを抜く,48846
2012-04-05,完全トランス状態！手洗いの歌トランスバージョン,18199
2012-04-05,美味かつ微味！二段変化の冬の野菜ジュース,57753
2012-04-05,危険！過激！箸で全てをつかみとる男！,110564
2012-04-05,朝のダイアモンド！冬のフルーツオレ,109907
2012-04-05,本当にあった生命維持装置！惑星メジータへ帰還！,55828
2012-04-05,大興奮！都内の銀杏並木で視界一面金世界,12328
2012-04-05,記録的！恐ろしく太くて長い眉毛を発見！,48896
2012-04-05,早急に対処せよ！ゾンビ駆除！「ハラマキバイオハザード２」,49121
2012-04-05,降臨！神速ドラムロール で腕パンパン！,69164
2012-04-05,舞台で最大にスベった時の対処法はない,14172
2012-04-05,伝授！簡単に怖い中国武将に成る方法,19035
2012-04-05,家にゾンビが現れた！？簡単ゾンビ術「ハラマキバイオハザード」,56199
2012-04-05,超絶楽しい一人ツーリング「ありがとう相模湾～箱根」,17224
2012-04-05,人っ子一人見当たらない！？芦ノ湖ゴーストタウンへ潜入,25096
2012-04-05,日本には海がある！朝日に心を洗われる,17032
2012-04-05,思い立ったが吉日！それがたとえ深夜でも。ツーリングぅ,54651
2012-04-05,マネしちゃダメ！電動一気飲み に挑戦！,178248
2012-04-05,365日間動き続ける男 その名はMEGWIN,34436
2012-04-05,ゲーセンに急げ！脱衣麻雀黙示録セキネ,42625
2012-04-05,教えます！続・あなたの知らない眠後の世界,25984
2012-04-05,激カワ！愛くるしすぎる犬と戯れよう,19629
2012-04-05,一家に一台！完全オーダーメイドの着ぐるみ制作,26802
2012-04-04,鳥の衣装で大はしゃぎ！舞台でネタ連発したら空気が変わった,18888
2012-04-04,爆走「メリオカート」gogo！学校の椅子が走り出す？,98517
2012-04-04,OBAMA DANCE!!｜セクシーダンスで魅了する！オバマプレジデント,23052
2012-04-04,新感覚？恋する貯金箱にコインを投入！ようこそ変態バンクへ,25951
2012-04-04,だんだん色男に見えてくる！？「ミテルダケ」の男,34602
2012-04-04,大失態！スパイダーマンが階段から転落!?｜Disgrace! Spider-Man fell from stairs.,213295
2012-04-03,食紅でレインボーかいわれ大根に挑戦｜A delicious rainbow-colored Japanese radish,249005
2012-04-02,メジャーで猫を身体測定　ぶさかわアイドル猫育成部 ＃25,34491
2012-04-01,縄跳び５重跳び伝授で学校のヒーロー｜Challenge unexplored 5th under,105218
2012-03-31,驚愕！800回連続で嘘をつき続ける男！｜800 words of a liar!,230564
2012-03-30,ロボット料理!?絶品フレンチトースト｜Forefront of the Robotic ! Auto French Toast,212533
2012-03-29,一人でモッシュに挑戦して溺死寸前！？｜Yourself Mosh made tragedy,148612
2012-03-29,殴られメイクでベネチア映画祭に殴りこみ映画｜Play got punched mafia in film,119150
2012-03-28,細目をこじ開けろ最新プリクラ事情｜Purikura makes your eyes bigger Japan technology,123772
2012-03-27,乳首で激熱白熱球とLEDを当てる秘技｜I can tell which one is LED with my nipple,151537
2012-03-26,和の心しゃべってコンシェルVS Siri｜Siri VS Talikng Concierge (Docomo Japan's service),209486
2012-03-25,男の料理!?超ワイルド焼きおにぎり｜Super Fire rice ball,498116
2012-03-24,川に落ちるのは誰だ恐怖の巨大あみだくじ｜Big Amida Lottery who gets punished,402846
2012-03-23,ホームセキュリティは安心戦隊MegSOK！｜Home Security Rangers CM Parody,295637
2012-03-22,電動鉛筆削り機に色々突っ込む！｜Put variety stuff into electirc sharpener,1494509
2012-03-21,水鳥から作ったダウンジャケットは水に浮く｜Down jacket work as Life jacket?,166562
2012-03-20,一言も喋らずに宅配ピザを注文する方法！｜How to order pizza without speaking,2042620
2012-03-18,最速早技！30秒以内にカレーを調理して食う｜World Fastest Way to make Curry,444206
2012-03-17,恋愛成就の第二ボタンGETだぜ｜I don't like this kind Second Button,144112
2012-03-16,さらば友よ！こんな卒業証書は嫌だ｜I don't like this kind diploma,232626
2012-03-15,Siri音声認識の距離限界に挑戦！｜Siri's limit of the range is?,134271
2012-03-14,「新しいiPad」をフラゲしてぶっ壊す！？｜The new iPad is broken!,263998
2012-03-13,これでハゲない！抜け毛防止シャンプー比べ｜Least Hair Loss Shampoo competition,151742
2012-03-12,魔術！タイツの色を一瞬で変化させる方法｜You can do anything with passion!,142301
2012-03-11,［アニメ］こんなちはやふる第一話完全再現は嫌だ｜Live Action Chihayafuru,109693
2012-03-10,二日酔い撃退!?ウコンに似ている力｜Foods which are effective against a hangover,133337
2012-03-09,世界最速カルタ王！百人一首を極める「ちはやふる」｜Live Action Chihayafuru,157910
2012-03-08,エアーベッドでダイブ！雪上スライディング｜Snow Diving Air Bed Sled,289312
2012-03-08,HIKAKIN動画にオレが出てるぜ！,89183
2012-03-07,防災意識を高めよう！緊急時水確保術｜How to get drinking water in emergency,225960
2012-03-06,一人でも簡単にできる都会のかまくら作り｜Grown-up playing with snow,133109
2012-03-05,絶世の金髪美女にドッキリいたずら④｜Blonde Beauty Micaela Gets Pranked 4,139253
2012-03-03,絶世の金髪美女にドッキリいたずら③｜Blonde Beauty Micaela Gets Pranked 3,332226
2012-03-03,絶世の金髪美女にドッキリいたずら②｜Blonde Beauty Micaela Gets Pranked 2,172362
2012-03-01,絶世の金髪美女にドッキリいたずら①｜Blonde Beauty Micaela Gets Pranked 1,201900
2012-03-01,猫とひな祭りお雛様とお内裏猫　ぶさかわアイドル猫育成部 ＃24,28833
2012-02-29,箱ドットをもっとリアルに大失敗｜Real Life Dot Generator Total Failure,120738
2012-02-28,花粉症絶対無敵快適ガードプロの限界｜Try limit of High Performance Mask,323223
2012-02-27,コーヒーに合う最上級の粉ミルク選手権｜Coffee in Delicious powdered milk,195714
2012-02-27,コショウはくしゃみを誘発するのか人体実験｜Pepper and a sneeze,250801
2012-02-25,カリスマ美容師直伝!?モテる髪型｜How to be Cool hair style,143850
2012-02-25,非公式 おさわり探偵 なめこ栽培キット｜Live action Nameko Detective,115006
2012-02-23,ニート必見！フリーターの世渡り術｜What usually happens for Part-time worker,155748
2012-02-22,プレゼント企画！7周年記念抽選発表｜Lottery announcement,52103
2012-02-21,スーパーエキサティング雑誌だるま落とし｜Human Daruma Otoshi Game,188139
2012-02-21,家の中で暴走自転車チキンレースで炸裂頭突き｜Inside Room Bike Chicken Race,307881
2012-02-20,早押しクイズのボタンに画鋲がついていたら｜Fast Finger Thumbtack Buzzer Show,851794
2012-02-19,背後霊を自由自在に操る神業｜Live action JoJo's Bizarre Adventure?,99743
2012-02-17,ジョジョの奇妙な冒険リアル【スタンド】｜Live action JoJo's Bizarre Adventure?,305211
2012-02-16,簡単!!モテるタキシードを10分で作る方法｜How to make duct tape Tuxedo,93191
2012-02-16,受験勉強追込み勉強法伝授｜Studying-for-an-examination sure-fire method for winning,102606
2012-02-14,激臭!?１年間放置した食材ゲテモノ料理実食｜One Year Abandoned Fridge War,307146
2012-02-14,激臭!?１年間放置した食材ゲテモノ料理｜One Year Abandoned Fridge War,149638
2012-02-13,バレンタインハートになった猫　ぶさかわアイドル猫育成部 ＃23,27050
2012-02-12,護身用に野菜に刺さる手裏剣を作れ!!｜Aluminum Can Ninja Star,203798
2012-02-11,神業パントマイムを誰でもできる技｜A very skillful pantomime,412509
2012-02-10,視聴者プレゼント開局７周年記念クイズ 第1問｜7th Anniversary quiz　#1,69168
2012-02-09,"バレンタインチョコ大作戦ジョーズ襲撃｜Valentine's Day MEGWIN's ""Jawlous""",209750
2012-02-08,歯が汚い人にデコトゥースで可愛い｜An epoch-making false tooth?,62343
2012-02-07,仮面ライダーフォーゼ自作ロケットステイツ｜Pet bottle makes you Rider Fourze,175985
2012-02-06,自作スマホ手袋でオリジナルブランド｜How to DIY Smartphone Gloves,55596
2012-02-06,ジョーズに襲われる猫　ぶさかわアイドル猫育成部 ＃22,52765
2012-02-05,髭剃り革命なめこシェービング｜How to survive no shaving lotion,108611
2012-02-04,"映画ベルセルク蝕ベヘリットを食らう完全再現｜How to make ""Beherit"" from Berserk",117484
2012-02-03,素人のオレがプロっぽく鯉の三枚おろし｜Men's Deba Bocho:Carving knife Series Carp,606706
2012-02-02,あんこ先輩と遊ぼ　ぶさかわアイドル猫育成部 ＃21,37652
2012-02-01,華麗なるスカートめくりスゴ技集｜UP　Skirt 　collection of encyclopedias,84266
2012-01-31,こんな刺激的な伝統文化（恵方巻き）は嫌だ | I don't like this Ehomaki!!,245659
2012-01-31,なめ猫なめなめざらざわ　ぶさかわアイドル猫育成部 ＃20,38364
2012-01-30,分身の術が交通事故!?車は急に止まらない｜Easy Shadow Clone Technique,104677
2012-01-29,家にある道具で簡単忍術!!新分身の術｜Easy Shadow Clone Technique,99730
2012-01-28,チキンフィレダブル日本上陸最速自作レビュー｜(Kentucky Fried Chicken New ITEM,597328
2012-01-27,史上最残酷なセンター分け試験結果発表 | Bald head test 2012,235813
2012-01-27,史上最残酷なセンター分け試験結果発表おまけ,135078
2012-01-26,"現代アートか！肉体と肉体の万華鏡 | Super Beautiful,Human Kaleidoscope",24539
2012-01-25,火事場の馬鹿力実験穴に火をつける!!｜Adrenaline Rush,94350
2012-01-25,富士山が雪化粧してカッコいいMAJIDE,22935
2012-01-25,今からコラボレーションしに行くぜMAJIDE,21105
2012-01-24,首から落ちた格闘道場破りでボコボコ｜What if MEGWIN fight against Pro fighters,81970
2012-01-23,素人が本気で格闘道場破りでボコボコ｜What if MEGWIN fight against Pro fighters,148079
2012-01-22,-10℃で行うEXTREAM乾布摩擦でぽっかぽか｜Can you do it? Extreme Kanpumasatsu!!,72356
2012-01-21,6本の腕で超高速朝の身仕度｜Useful 6 arms,286886
2012-01-20,リアルONE PIECEディアブルジャンブ炎大惨事｜Real Life Sanji Diable Jambe,221464
2012-01-19,ビキニの上で氷板を空手チョップで粉砕｜karate Chop Ice Block,149059
2012-01-19,英語初心者のオレがDavid Choiと英会話　＃04　Challenge English talk with David Choi,32691
2012-01-18,あやとりで作ったハンモックでリラックス! |Make a hammock in the String Figure,82075
2012-01-17,ランボルギーニに買った速いカッコイイ｜Gets Super Company Car　Lamborghini,402304
2012-01-17,猫タワー地上２M完全制覇　ぶさかわアイドル猫育成部 ＃20,100782
2012-01-16,氷上の天使!?氷点下のウォータースライダー｜Freezing Point Asphalt Water Slider,322197
2012-01-16,もちもち感ある猫で鏡開き　ぶさかわアイドル猫育成部 ＃19,32629
2012-01-15,幸せ布団のぬくもり持続時間テスト｜How long futon keep warm test,199776
2012-01-14,眉毛を自由自在に動かす美少女｜Girl with a funny talent. [original video],95778
2012-01-13,"スティックボム+必殺技で鳩を追い払えるか!?｜Real life Fatal Fury ""Power Wave""",123675
2012-01-12,6年飼った大好きな蛇の葬式｜The funeral of a snake,408642
2012-01-11,ダイエット効果抜群！タニタ食堂開店＆突入 |Tanita Shokudo Restaurant 2,114984
2012-01-10,話題の丸の内タニタ食堂に並んできた! | line up tanita restaurant in the news,80757
2012-01-10,タニタ食堂オープンに一番乗りだ！！,52769
2012-01-08,アツアツマシュマロを口に放り込む | Super Hot Marshmallow Catch in Mouth,252668
2012-01-07,世界最速の回転寿司!?活きが違うぜ!! | World Fastest Conveyor Sushi,541152
2012-01-06,実写ドラえもん通り抜けフープで壁貫通　How to Tips Escape from locked room,9407806
2012-01-05,日本の伝統！柔道技で餅つき | Judo x Pounding Mochi,105010
2012-01-01,人間除夜の鐘でゆく年くる年2012 |A traditional event of Japan,57991
2012-01-01,おかえりな祭り。全てのファンにありがとうMAJIDE｜完結　#125,28943
2011-12-31,着いたぜ羽田あついぜMAJIDE | 最北端で初日の出を拝む旅 #124,18589
2011-12-31,これで北海道とさよなら。稚内空港 | 最北端で初日の出を拝む旅 #123,14470
2011-12-31,ありがとう北海道!!おみやげ発表 | 最北端で初日の出を拝む旅 #122,12581
2011-12-31,別れはツライありがとうタカさん！！ | 最北端で初日の出を拝む旅 #121,8713
2011-12-31,雲の隙間人の隙間から奇跡の御来光やったぜ | 最北端初日の出#120,25079
2011-12-31,最北端で貰えるプレミアムキーホルダー | 最北端で初日の出を拝む旅 #119,6563
2011-12-31,花火近すぎ!!迫力ありすぎ!!音でかすぎ!! | 最北端で初日の出を拝む旅 #118,11622
2011-12-31,こんな所で御節に会えるなんて今年はいいことある | 最北端初日の出 #117,8449
2011-12-31,着いたぜ宗谷岬!!氷点下なのにテント泊ライダー | 最北端初日の出旅 #116,10038
2011-12-31,道中は漆黒、ぱらつく雪よどっか行ってくれMAJIDE | 最北端初日の出 #115,5118
2011-12-31,初日の出を見に宗谷岬へ行くぜMAJIDE | 最北端で初日の出を拝む旅 #114,6655
2011-12-31,雪国からのあけましておめでとうございます2012 | 最北端で初日の出旅 #113,17345
2011-12-31,今年はありがとう。来年もよろしくお願いします。 | 最北端初日出 #112,15143
2011-12-31,みどり湯着きました、ココで年越し。宗谷岬は5時集合 | 最北端初日出 #111,8955
2011-12-31,やっていた唯一のお店で稚内名物ホッケを食べる | 最北端初日の出旅 #110,12127
2011-12-31,店が、店がゴーストタウンだーー | 最北端で初日の出を拝む旅 #109,8398
2011-12-31,ボリューム亭・・・ | 最北端で初日の出を拝む旅 #108,6980
2011-12-31,最北端の駅・稚内でありがたーい | 最北端で初日の出を拝む旅 #107,6484
2011-12-30,樹齢1200年の松がすげー | 最北端で初日の出を拝む旅 #106,7802
2011-12-30,気温はマイナス！かなり寒い！兜沼駅に何人来たのか？ | 最北端で旅 #105,6909
2011-12-30,寒すぎて川が凍結してるー | 最北端で初日の出を拝む旅 #104,8106
2011-12-30,雪の峠をひたすら越える。対向車が来ないぜMAJIDE | 最北端旅 #103,10119
2011-12-30,何故かチョウザメの成長を観察した | 最北端で初日の出を拝む旅 #102,7257
2011-12-30,そば処美深で激ウマ年越しそば！喉越し最高！ | 最北端初日の出 #101,8847
2011-12-30,車で走ってたら思わぬ精鋭が！！ | 最北端で初日の出を拝む旅 #100,6960
2011-12-30,美深に向けて出発だ！雪壁すげー | 最北端で初日の出を拝む旅 #98,5140
2011-12-30,ヒッチハイク成功行くぜ稚内 | 最北端で初日の出を拝む旅 #97,5569
2011-12-30,猫が雪と戯れると可愛さ無限大 | 最北端で初日の出を拝む旅 #96,6565
2011-12-30,出来立て新雪で朝ごはんレビュー | 最北端で初日の出を拝む旅 #95,6158
2011-12-30,積雪60センチを奈落の底に叩き込む | 最北端で初日の出を拝む旅 #94,5806
2011-12-30,クライマックスまで20時間!!行くぜ稚内 | 最北端で初日の出を拝む旅 #93,6361
2011-12-30,コメントありがとう。声直して初日の出みるぞMAJIDE | 最北端初日の出旅 #92,10141
2011-12-30,旅先で喉が潰れてもロゼッタストーン | 最北端で初日の出を拝む旅 #91,10614
2011-12-30,名寄で一番のラーメン食ってたらやってきた! | 最北端で初日の出 #90,20435
2011-12-29,名寄特産品?? 生大福の皮が美味い | 最北端で初日の出を拝む旅 #89,9165
2011-12-29,2011年MEGWIN TV アワード　第1位～3位 | MEGWINTV AWARD RANK 1 to 3,113478
2011-12-29,極寒顔がどんどん白くなる恐怖 | 最北端で初日の出を拝む旅 #87,8943
2011-12-29,マフラーしないで大丈夫って言ったのにー | 最北端で初日の出を拝む旅 #86,7749
2011-12-29,アルパカ牧場でスノーラフティングだぜ | 最北端で初日の出を拝む旅 #85,6134
2011-12-29,アルパカ至近距離で餌付けちょー可愛い(^^) | 最北端旅 #84,6318
2011-12-29,もふもふアルパカとキッス大作戦 | 最北端で初日の出を拝む旅 #83,5568
2011-12-29,もふもふアルパカ軍団との遭遇 | 最北端で初日の出を拝む旅 #82,6146
2011-12-29,アルパカ指名します | 最北端で初日の出を拝む旅 #81,6099
2011-12-29,オレが北海道で一番好きな飲み物 | 最北端で初日の出を拝む旅 #80,8618
2011-12-29,名寄で元気な高校生が朝から徘徊 | 最北端で初日の出を拝む旅 #79,9377
2011-12-29,車が埋まる積雪量半端ねー | 最北端で初日の出を拝む旅 #78,6530
2011-12-29,エチュード洋菓子店のお昼ねプリン | 最北端で初日の出を拝む旅 #77,7729
2011-12-29,名寄でおはよう声ヤバイ | 最北端で初日の出を拝む旅 #76,6209
2011-12-29,着いたぜ名寄! ありがとー | 最北端で初日の出を拝む旅 #75,10271
2011-12-29,初今ココ接触なるか! | 最北端で初日の出を拝む旅 #74,6232
2011-12-29,アイアンクローで車の掃除 | 最北端で初日の出を拝む旅 #73,6732
2011-12-29,北海道限定！？高速道路でスターシップ気分 | 最北端旅 #72,6782
2011-12-29,見えない吹雪に大興奮 | 最北端で初日の出を拝む旅 #71,5648
2011-12-29,比布大雪パーキングで休憩時間 | 最北端で初日の出を拝む旅 #70,6318
2011-12-29,とんかつ屋でご飯食べてたらいきなりきたー | 最北端で初日の出 #69,8382
2011-12-29,旭川駅でこんなにたくさんきてくれました隠れて2名いまふ | 最北端 #68,11512
2011-12-29,高速無事通過! 旭川駅へべた踏み | 最北端で初日の出を拝む旅 #67,8071
2011-12-29,北海道の雪は窓につかない!! なぜだ! | 最北端で初日の出を拝む旅 #66,7810
2011-12-29,オレが北海道で一番好きなお菓子を紹介するぜMAJIDE | 最北端 #65,9245
2011-12-28,ついに買ったよ喉薬オエーーー | 最北端で初日の出を拝む旅 #64,10230
2011-12-28,足下完璧宣言とうがらし裏地完備 | 最北端で初日の出を拝む旅 #63,7271
2011-12-28,長靴王国北海道! 貴方にぴったりきっと見つかる! | 最北端 #62,7805
2011-12-28,吹雪の中行くぜ旭川 | 最北端で初日の出を拝む旅 #61,7560
2011-12-28,札幌テレビ塔は親子連れが熱かった! | 最北端で初日の出を拝む旅 #60,7517
2011-12-28,外は寒いのにロイズチョコレートがーーー | 最北端で初日の出を拝む旅 #59,8462
2011-12-28,クラーク初対面! こんなところまで本当にありがとう! | 最北端初日出 #58,7244
2011-12-28,公園真っ白! クラーク茶色! | 最北端で初日の出を拝む旅 #57,6691
2011-12-28,ロイズチョコレート買ったぜ | 最北端で初日の出を拝む旅 #56,7621
2011-12-28,着いたぜ福住駅!! ダッシュでクラーク! | 最北端で初日の出を拝む旅 #55,7442
2011-12-28,札幌の地下鉄は全開だぜMAJIDE | 最北端で初日の出を拝む旅 #54,7648
2011-12-28,待ってろよクラークと間違えてごめん | 最北端で初日の出を拝む旅 #53,6947
2011-12-28,あれ? このクラークなんか違うぜMAJIDE | 最北端で初日の出を拝む旅 #52,6706
2011-12-28,公園内は真っ白! テンションあがるぜーー | 最北端で初日の出を拝む旅 #51,6566
2011-12-28,街の雪を不用意に触ってはいけない | 最北端で初日の出を拝む旅 #50,7883
2011-12-28,北海道限定? チョーでかいスイートポテト | 最北端で初日の出を拝む旅 #49,9441
2011-12-28,朝食に女子!! 萌えプリン | 最北端で初日の出を拝む旅 #48,9068
2011-12-28,札幌ー男の朝は2種類ーモテ男 | 最北端で初日の出を拝む旅 #47,8794
2011-12-28,札幌ー男の朝は2種類ー冴えない男 | 最北端で初日の出を拝む旅 #46,8513
2011-12-28,サッポロクラシック最高だぜ | 最北端で初日の出を拝む旅 #45,11076
2011-12-28,札幌最高MAJIDE | 最北端で初日の出を拝む旅 #44,8532
2011-12-28,ここにはいないけど飲むぞーーー | 最北端で初日の出を拝む旅 #43,8969
2011-12-28,札幌駅は燃えているか! 燃えているぞー! | 最北端で初日の出を拝む旅 #42,9717
2011-12-28,遅れてきた若者がくれた心温まるアイテム | 最北端で初日の出を拝む旅 #41,12956
2011-12-28,登別には鬼がいる! | 最北端で初日の出を拝む旅 #39,9603
2011-12-27,登別で一緒に温泉しようぜ! 17時に着く予定だぜMAJIDE | 最北端初日出 #38,9768
2011-12-27,伝説のゆるキャラまんべくんをぶん殴る! | 最北端で初日の出を拝む旅 #37,11415
2011-12-27,長万部で奇跡がおきた! MEGWINは胎教に良い! | 最北端日出 #36,11695
2011-12-27,長万部のアイドルにコンタクト | 最北端で初日の出を拝む旅 #35,12533
2011-12-27,北海道の繁盛店セイコーマート | 最北端で初日の出を拝む旅 #34,12691
2011-12-27,5号線を北上してとりあえず長万部にいくぞ | 最北端で初日の出 #33,9351
2011-12-27,函館ヒッチハイク大成功 | 最北端で初日の出を拝む旅 #32,10608
2011-12-27,初めての五稜郭タワー雪景色スゲーぜMAJIDE | 最北端で初日の出を拝む旅 #31,10331
2011-12-27,函館朝一でねぎりまくるぜMAJIDE | 最北端で初日の出を拝む旅 #30,11010
2011-12-27,朝の函館は結構空いているまだまだ寒くないMAJIDE | 最北端で初日の出 #29,9768
2011-12-27,函館の朝は灰色でオレは寝坊だぜMAJIDE | 最北端で初日の出を拝む旅 #28,10649
2011-12-27,ありがとう函館つきましたーー | 最北端で初日の出を拝む旅 #27,13765
2011-12-27,函館ついたぜありがとう | 最北端で初日の出を拝む旅 #26,12270
2011-12-27,奇跡だヒッチハイクバンザーイ | 最北端で初日の出を拝む旅 #25,13791
2011-12-27,2011年MEGWIN TV アワード　第4位～10位 | MEGWINTV AWARD RANK 4 to 10,90261
2011-12-27,電車終わったMAJIDE | 最北端で初日の出を拝む旅 #24,11903
2011-12-27,ついに北海道上陸作戦津軽海峡 | 最北端で初日の出を拝む旅 #23,11026
2011-12-27,青森の女子高生が来てくれた軌跡だ! | 最北端で初日の出を拝む旅 #22,19604
2011-12-27,青森の高校生が来てくれた。わかーい | 最北端で初日の出を拝む旅 #21,12297
2011-12-27,2011年MEGWIN TV アワード　第11位～20位 | MEGWINTV AWARD RANK 11 to 20,104399
2011-12-27,青森パワー第一弾じゃぁ | 最北端で初日の出を拝む旅 #20,10984
2011-12-26,八戸駅でもらった魔法の帽子 | 最北端で初日の出を拝む旅 #19,13776
2011-12-26,2011年MEGWIN TV アワード　第21位～30位 | MEGWINTV AWARD RANK 21 to 30,106674
2011-12-26,盛岡銀河鉄道の外は猛吹雪!でたくないよー|最北端で初日の出を拝む旅 #18,13064
2011-12-26,うおー盛岡盛り上がってるぞ | 最北端で初日の出を拝む旅 #17,12235
2011-12-26,東北本線に乗ってきてくれた二人組 | 最北端で初日の出を拝む旅 #16,13446
2011-12-26,雪がどんどん積もってきた一関乗換え | 最北端で初日の出を拝む旅 #15,12951
2011-12-26,仙台駅で出会ったメガネマスクマン | 最北端で初日の出を拝む旅 #14,14343
2011-12-26,寝て覚めたら雪が降ってた | 最北端で初日の出を拝む旅 #13,15859
2011-12-26,朝日が昇ってきそうな黒磯でチャリダーからの贈り物 | 最北端 #12,15233
2011-12-26,まさかの始発途中乗車| 最北端で初日の出を拝む旅 #11,14344
2011-12-26,宇都宮始発で函館へ出発だぜ | 最北端で初日の出を拝む旅 #10,14402
2011-12-26,ネカフェでの朝は早いぜ | 最北端で初日の出を拝む旅 #09,17122
2011-12-26,宇都宮着きました&初人接触か!? | 最北端で初日の出を拝む旅 #08,20196
2011-12-26,なるか初人接触!!ドキドキ | 最北端で初日の出を拝む旅 #07,17403
2011-12-26,赤羽で最初に食べるごはん | 最北端で初日の出を拝む旅 #06,17805
2011-12-26,つかったぜ青春18切符 新宿→赤羽 | 最北端で初日の出を拝む旅 #05,16905
2011-12-26,ついに買ったぜスマートフォン三脚 | 最北端で初日の出を拝む旅 #04,19837
2011-12-26,ついに買ったぜ青春18切符!! | 最北端で初日の出を拝む旅 #03,19027
2011-12-26,まさかの青春18切符売り切れだ! | 最北端（宗谷岬）で初日の出を拝む旅 #02,22272
2011-12-26,出発!！最北端（宗谷岬）で初日の出を拝む旅　＃01,34803
2011-12-24,もしも総合格闘技選手が年越しそばを作ったら,79188
2011-12-23,干支を強引に変化させる兎→辰 | Remake Chinese Zodiac,169656
2011-12-23,クリスマス明らかに不機嫌な猫トナカイ　ぶさかわアイドル猫育成部＃18,31240
2011-12-23,サンタクロースのモフモフ猫　ぶさかわアイドル猫育成部 ＃17,14556
2011-12-22,クリスマスの定番ターキーを直感で作った｜I made Turkey by intuition,1221645
2011-12-22,行列に並びながらipadでロゼッタストーン　#03,41360
2011-12-21,人類の夢2段ジャンプを本気で完成 | Challenge Double Jump,546329
2011-12-21,12月26日から最北端で初日の出を見るために北上お願い,23198
2011-12-20,頭は子供体は大人名探偵小橋 | Detective Kobashi solved case by force,170057
2011-12-19,新鮮な穴子で作った絶品穴子の素焼き丼 | Delicious Conger Broiled Bowl,205364
2011-12-19,猫大嫌いなシャンプーでもおとなしい　ぶさかわアイドル猫育成部 ＃16,83809
2011-12-18,ド素人が穴子を捌くのに挑戦だ｜Amateur challenge fillet Conger,239115
2011-12-17,PlayStation Vita落としたけど買ったから自慢 | PlayStation Vita Bragging,350054
2011-12-16,世界一大きいPlayStation Vita超敏感タッチパネルWorld Biggest PlayStation Vita,140928
2011-12-16,本日19時からMEGWIN TVAWARD 2011生放送HPに来い！！,21291
2011-12-15,映画ミッションインポッシブル４NGシーン | Mission:Impossible4,183831
2011-12-14,大掃除で大活躍!!魔法のキッチン洗剤,55979
2011-12-14,機械すぎるクリスマスケーキ製造工場｜Dangerous Christmas Cake Factory,166274
2011-12-14,英語超初心者が諦めずに果敢に英語に挑む　#02,43365
2011-12-12,I'm Japanese Ray William Johnson,146558
2011-12-12,猫なのにメタルスライムみたいな寝顔　ぶさかわアイドル猫育成部 ＃15-2,49100
2011-12-12,お顔のお手入れイヤイヤ　ぶさかわアイドル猫育成部 ＃15,21918
2011-12-11,便利な加湿器の新機能開発 | New way to use humidifier,86097
2011-12-10,クロスファイトビーダマンで恋の味 | Real-life B-Daman -Taste of Love-,60873
