投稿日,タイトル,再生数
2020-06-21,【ダンス・マカブル実況】クイズ王が謎の聖堂から脱出 Part.4,12612
2020-06-20,【みんはや】参加者100人の早押しクイズ大会を開く,23548
2020-06-19,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.11,160715
2020-06-18,【限界しりとり】最強のしりとり王を決める【勇者ああああ】,41672
2020-06-17,【謎解き】解いてスッキリ 1分ナゾトキ！ Part.2,25007
2020-06-16,クイズ王が『マリオRPG』を実況する part.7,7710
2020-06-15,右も左もわからないクイズ王たち！,81253
2020-06-14,【ダンス・マカブル実況】クイズ王が謎の聖堂から脱出 Part.3,14269
2020-06-12,クイズ作家ならウミガメのスープ即答できる？ Part.17,196118
2020-06-11,【天空闘技場】上位プレーヤーと頭脳戦！,8669
2020-06-10,【みんはや】スマホでクイズ修行してみた！【スコアアタック】,18857
2020-06-09,クイズ王が『マリオRPG』を実況する part.6,8697
2020-06-08,クイズ王がベタな問題で早押しクイズやったら凄すぎた！,132049
2020-06-07,【ダンス・マカブル実況】クイズ王が謎の聖堂から脱出 Part.2,17216
2020-06-06,背景で当てろ!世界の果てまでイッテるっぽいQ!,67668
2020-06-05,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.10,181684
2020-06-04,クイズ王が『マリオRPG』を実況する part.5,8442
2020-06-03,【オモコロ×クイズ王】大喜利の答えからお題を当てよう！,196778
2020-06-02,【謎解き】解いてスッキリ 1分ナゾトキ！,35237
2020-06-01,クイズ王が『マリオRPG』を実況する part.4,9223
2020-05-31,ただの難問クイズ…いや、天才が気付く！,129694
2020-05-30,【ダンス・マカブル実況】クイズ王が謎の聖堂から脱出 Part.1,34538
2020-05-29,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.9,145799
2020-05-28,クイズ王が『マリオRPG』を実況する part.3,10600
2020-05-27,【クイズ王が大富豪をやる】ペア崩しで相手の読みを外す方法,8044
2020-05-26,クイズ作家が2chのコピペに挑戦したったｗｗｗ２スレ目,183894
2020-05-25,クイズ王が『マリオRPG』を実況する part.2,13315
2020-05-24,クイズ王が『マリオRPG』を実況する part.1,29574
2020-05-23,カプリティオラジオ#09 「しりとりしながらトークをつなげ！しりトーーク」,10796
2020-05-22,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.8,140151
2020-05-21,クイズ王が30円だけで電話ボックスから脱出する Part.5【公衆電話 実況】,33915
2020-05-20,【Can't Stop】クイズ王の頭脳で確率の壁を越える！【ボドゲ実況】,43377
2020-05-19,クイズ王が30円だけで電話ボックスから脱出する Part.4【公衆電話 実況】,34725
2020-05-18,クイズ王なら「あるなしクイズ」なしだけで当てられる？,154487
2020-05-17,クイズ王が30円だけで電話ボックスから脱出する Part.3【公衆電話 実況】,39613
2020-05-15,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.7,151307
2020-05-14,クイズ王が30円だけで電話ボックスから脱出する Part.2【公衆電話 実況】,44678
2020-05-13,クイズ王が毎日やってる早押しクイズゲーム【みんはや実況】,27720
2020-05-12,クイズ王が30円だけで電話ボックスから脱出する【公衆電話 実況】,69715
2020-05-11,【クイズ王が大富豪をやる】手札が弱くても勝つ方法,15613
2020-05-10,こっくりさんに超難問クイズ出してみた結果ｗｗｗｗ,70198
2020-05-09,カプリティオラジオ#08 「いろんな質問に答えよう」,13284
2020-05-08,クイズ作家ならウミガメのスープ即答できる？ Part.16,183137
2020-05-07,【クイズ王が大富豪をやる】相手の手札の価値を下げる裏技,12578
2020-05-06,プロの女性声優がウミガメのスープ吹き替えてみた,87238
2020-05-05,クイズ王の記憶術教えます【世界の首都編】,35539
2020-05-04,インテリクイズ王フリースタイルラップバトル,42495
2020-05-03,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.6,135596
2020-05-02,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.5,157695
2020-05-01,クイズ作家ならウミガメのスープ即答できる？ Part.15,219344
2020-04-30,偽100万再生動画作ってみた,72189
2020-04-29,自動車免許のひっかけ問題にクイズ王も苦戦ｗｗｗｗ,380226
2020-04-28,クイズ王が謎解きゲームを実況したら推理当てまくりｗｗｗ Part.4(終)【デンシャ実況】,42149
2020-04-27,クイズ王が謎解きゲームを実況したら推理当てまくりｗｗｗ Part.3【デンシャ実況】,44562
2020-04-26,クイズ王が謎解きゲームを実況したら推理当てまくりｗｗｗ Part.2【デンシャ実況】,49429
2020-04-25,クイズ王が謎解きゲームを実況したら推理当てまくりｗｗｗ Part.1【デンシャ実況】,68020
2020-04-24,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.4,191990
2020-04-23,【クイズ王が大富豪をやる】ウソ階段をダウトされないテクニック,13116
2020-04-22,カプリティオラジオ#07 「クイズを作るコツについて」,13058
2020-04-21,「努力の天才」と「記憶の天才」がクイズ王を倒す　EP.1,57769
2020-04-20,クイズ王が５文字でボタンを押すコツを教えます,81219
2020-04-19,クイズ王に大富豪やらせたらすごかったwww【実況】,29068
2020-04-18,【クイズ王検証】視力検査表がクイズになっていたら…？,100238
2020-04-17,クイズ作家なら「視聴者」のウミガメのスープも即答できる？ Part.3,166926
2020-04-15,彼氏にしたいアニメキャラ、安室透は６位！１位は？,72148
2020-04-13,あなたはクイズを解いてタイムリープから抜け出せるか,140494
2020-04-12,カプリティオラジオ#06 「今までどんなゲームやってきた？」,15674
2020-04-10,クイズ作家ならウミガメのスープ即答できる？ Part.14,260101
2020-04-09,私と協力するゲーム,43568
2020-04-07,すべらない話×人狼！嘘エピソードを話してるのは誰？,31278
2020-04-05,【語彙力消滅】擬音だらけの早押しクイズ意味不明すぎｗｗ,94180
2020-04-03,「努力の天才」と「記憶の天才」がクイズ王を倒す　EP.0,52328
2020-04-02,クイズ王が考えたひみつ道具がヤバすぎるｗ【ドラえもん】,92075
2020-03-31,ご報告,54660
2020-03-31,【正誤判定の権を】鬼滅の刃クイズ【他人に握らせるな】,74921
2020-03-30,【逸材発掘ゲーム!?】嘘つき大富豪に最強クイズ王が挑戦！,7888
2020-03-29,最強クイズ王集団なら２番の歌詞でも完璧にわかる？その２,104949
2020-03-28,【閲覧注意】3回見たら死ぬ絵【都市伝説】,75805
2020-03-27,クイズ作家なら「視聴者」のウミガメのスープも即答できる？Part.2,248434
2020-03-26,クソなぞなぞbot、最強クイズ王なら30秒で倒せる説,167411
2020-03-25,【脳汁ドバドバ】１分で解ける最強のひらめきクイズ！,163424
2020-03-23,【だる重】あのCMをクイズにしてみた,76894
2020-03-21,100日後に死ぬワニ王決定戦,81457
2020-03-21,『？？？』を野球選手名で歌ってみた２,71511
2020-03-19,こどもには解けないうんこなぞなぞ,84917
2020-03-18,【古川洋平のマジ歌】コロして！遊びSummer,24082
2020-03-17,世界遺産だか○○だか知らねえけどよぉ！,73328
2020-03-15,カプリティオラジオ#05 「お互いのことを褒めよう」,16289
2020-03-14,【パラレルワールド】高輪ゲートウェイが存在しない世界,115340
2020-03-13,クイズ作家ならウミガメのスープ即答できる？ Part.13,341848
2020-03-12,【うんこなぞなぞ発売記念】うんこアンバサダーって何？,22514
2020-03-11,カプリティオラジオ ＃04 「好きな食べ物の話」,14715
2020-03-09,ハンバーーーーーーーーーグ！！！！！,72540
2020-03-07,【R-1ぐらんぷり】芸人SAKURAI クイズ,80575
2020-03-05,ヒカキンの声だけでクイズに答えてみたwww【HIKAKIN BOX】,56516
2020-03-03,カプリティオラジオ ＃03 「最高の問題とは？」,17835
2020-03-01,クイズ王ならガチの早押しをしながら違和感に気付ける？,106553
2020-02-28,クイズ作家ならウミガメのスープ即答できる？ Part.12,285464
2020-02-26,ジョイマンクイズでクイズ界最強のラッパーが誕生した,113243
2020-02-22,【ペア戦】英語で答える問題にクイズ王が大苦戦!?,79460
2020-02-21,【採用専用ゲーム!?】嘘つき大富豪に最強クイズ王が挑戦！,9856
2020-02-21,クイズ作家なら「視聴者」のウミガメのスープも即答できる？,214027
2020-02-19,【リベンジ企画】最強クイズ王の３ボンバー,66859
2020-02-18,カプリティオラジオ ＃02 「続・カプリティオ結成！」,16891
2020-02-15,クイズ王なら何で打線組んだか一番だけ聞けば当てられる説,193967
2020-02-14,クイズ作家ならウミガメのスープ即答できる？ Part.11,331941
2020-02-13,クイズ王がかわいい子に翻弄される16分,61852
2020-02-10,デブに1000円渡したらアレンジレシピでカロリーが錬成された,52370
2020-02-08,胸毛が濃い方が早押しクイズ強い説,71594
2020-02-05,【ピカチュウ】モノマネクイズで腹筋崩壊ｗｗｗ【飛騨牛】,83547
2020-02-03,『？？？』を野球選手名で歌ってみた,123478
2020-02-01,【クイズ × ツイスター】50音ツイスター面白すぎｗｗｗ,56975
2020-01-31,知らないプリキュアいえるかな？【ヒーリングっど放送記念】,120954
2020-01-30,【天才専用ゲーム】嘘つき大富豪に最強クイズ王が挑戦！,11529
2020-01-29,カプリティオラジオ ＃01 「カプリティオ結成！」,23174
2020-01-28,クイズ王の中に眠る潜在能力をチェック！,61095
2020-01-27,クソせやろがいおじさん,43651
2020-01-24,クイズ作家ならウミガメのスープ即答できる？ Part.10,338457
2020-01-23,クイズを９人の翻訳家に翻訳させたらカオスｗｗｗｗ,99183
2020-01-21,クイズ王なら頭文字で当てたいやつ,120431
2020-01-17,クイズ王が「クイズセンター試験」を受験した結果www,102614
2020-01-15,申し訳ありませんでした,42157
2020-01-12,【驚愕】「天下一品ラーメン」一「天一」＝「下品ラーメン」という事実,132037
2020-01-10,クイズ作家ならウミガメのスープ即答できる？ Part.9,479934
2020-01-07,最強クイズ王が揃ったのでまたアレをします,93101
2020-01-03,正解したら1000000000000000点入る早押しクイズ,138932
2019-12-31,【爆笑】クイズ王がすゑひろがりず風クイズやってみた,112090
2019-12-30,最強クイズ王が架空請求業者を完全論破,404645
2019-12-27,クイズ作家ならウミガメのスープ即答できる？ Part.8,272577
2019-12-25,クイズ王からおもしろクイズをプレゼント,79868
2019-12-22,ツイートからクイズをつくるドッキリ【モニタリング】,96072
2019-12-20,最強クイズ王は味覚クイズでも最強過ぎる,94435
2019-12-17,川柳を 穴埋めしたら 超カオスｗｗｗ,96774
2019-12-13,クイズ作家ならウミガメのスープ即答できる？ Part.7,583984
2019-12-12,最強クイズ王なら即興でプレゼンできるはず？,42140
2019-12-10,【天才専用ゲーム】嘘つき大富豪に最強クイズ王が挑戦！,17810
2019-12-08,【ガチ】日本の名字TOP100全部言うまで帰れま100【地獄】,311304
2019-12-07,【ウチのガヤ記念】高山一実クイズで脳内ぐるぐるカーテンｗｗ【乃木坂46】,41532
2019-12-02,最強クイズ王が作った「パンはパンでも」クイズが新しすぎるww,166781
2019-11-29,超　難　問,99852
2019-11-28,「水溜りボンドゲーム」を最強クイズ王にやらせてみたら面白すぎたwww,44014
2019-11-25,最強クイズ王集団なら２番の歌詞でも完璧にわかる？,180866
2019-11-22,クイズ作家ならウミガメのスープ即答できる？ Part.6,322091
2019-11-17,【最強クイズ王集団】知識とヒラメキで怒涛の早押し！,108413
2019-11-14,クイズ作家が生み出した世界初のクイズが面白すぎたwww,117108
2019-11-08,圧倒的にクイズが強いとこうなるｗｗｗｗ,106003
2019-11-06,【ウソつき大富豪】天才専用ゲームにクイズ作家が挑戦!!,13757
2019-11-01,クイズ作家ならウミガメのスープ即答できる？ Part.5,292488
2019-10-29,【ソード／シールド発売記念】知らないポケモンいえるかな？,156131
2019-10-26,ウソ問題でドッキリクイズしたら、奇跡の正解連発www,148592
2019-10-24,「海賊王」「哈姆太郎」 これ、何のアニメ？,145621
2019-10-22,【菓子テロ注意】最強のお菓子プレゼンバトル,37575
2019-10-15,【偉人注意】ヒラメキ系歴史クイズで超スッキリ!!,131160
2019-10-12,【ガチクイズ５】猫好きクイズ作家と将棋好きクイズ作家が本気の早押し対決,78967
2019-10-09,【ウソつき大富豪】天才専用ゲームにクイズ作家が挑戦!!,30620
2019-10-06,【つっこみ007】クイズ王・古川洋平からつっこみワードを引き出せ！【しゃべくり007】,97575
2019-10-05,俺たちがチャプリティオカンネルだ！,105639
2019-10-03,【衝撃】クイズ作家の暗号解読力が凄すぎる……,73266
2019-09-29,クイズ作家ならアメリカンジョーク中に大喜利も容易説,170008
2019-09-27,クイズ作家は人狼好き美女を騙し切れるか！,59840
2019-09-23,わたしのクイズ力は530000です,51846
2019-09-21,【速報】クイズ作家が2chのコピペに挑戦したったｗｗｗ,351453
2019-09-18,【緊急調査】カプリティオを最も愛しているのは誰か！？,53119
2019-09-16,QuizKnockになりたい!!!,118187
2019-09-07,「イカ2貫のみ欲してる」の中に「かんのみほ」入っとるやないけ！,97553
2019-09-01,己の体で解答せよ！ 肉体言語クイズ！,72781
2019-08-27,少ない文字数でお題を伝えろ！ 伝達ゲーム「デンポー!!」,105580
2019-08-26,佐野的中！あなたの番です19話前考察,7418
2019-08-24,【解けたら幼卒】超簡単な早押しクイズ!!,122542
2019-08-20,【LINE みんなでクイズ】新企画！問題文復元クイズ！！【コラボ】,110085
2019-08-20,クイズ作家が『あなたの番です』を考察してみた【17話まで】,12678
2019-08-18,【もはや暗号】問題文が全部鹿児島弁でも正解できる？,143220
2019-08-17,クイズ作家が本気で考えたなぞなぞが凄すぎる,316626
2019-08-12,クイズ作家ならウミガメのスープ即答できる？ Part.4,520785
2019-08-08,嘘の選択肢だけで問題文を当てろ！【ワイキューコラボ】,139330
2019-07-29,就活面接で論破しまくり！？面接官破壊クイズ！,281006
2019-07-25,クイズ作家がネプリーグで超難問に挑戦してみた！,81414
2019-07-15,「２時間飲み放題」の中に「かんのみほ」入っとるやないけ！,151166
2019-07-09,クイズ作家が本気のクイズ対決4,82163
2019-07-04,クイズ作家ならツッコミも正解できるか!? Part.2,122554
2019-06-27,【vs URA-KiSS】クイズ王とアイドルがガチンコクイズ対決！,38045
2019-06-21,サイコパス診断で「あなたはサイコパスです」と言われるために,220376
2019-06-13,あなたはサイコパスです,185370
2019-06-07,正解数だけ折れる紙飛行機クイズでまさかの展開に!?,83872
2019-06-02,クイズ作家ならウミガメのスープ即答できる？Part.3,415489
2019-05-27,アルティメット人狼10 振り返り,26258
2019-05-25,クイズ作家ならbio欄だけで誰のツイッターか当てられる？,65237
2019-05-21,クイズ作家ならアメリカンジョークのオチも分かるはず!?,251601
2019-05-16,クイズ作家がクイズゲームを本気で遊ぶとどうなる？【テラ～わたしたちの地球】,70868
2019-05-11,クイズ作家が本気の早押しクイズ対決３,76695
2019-05-04,共通点を推理せよ！ クイズ作家たちの頭脳戦,165245
2019-04-28,クイズ作家ならウミガメのスープ即答できる？Part.2,549863
2019-04-27,ラーメンYouTuber vs クイズ王 ラーメンクイズ対決！【SUSURU TV.コラボ】,62949
2019-04-23,【解けたらIQ2】クイズ作家が超簡単な早押しクイズやってみた,154366
2019-04-19,クイズ作家が本気の早押しクイズ対決２,67835
2019-04-14,【クイズ作家からの挑戦】元号が変わる前に解いてほしい謎解き（後編）,53968
2019-04-13,【クイズ作家からの挑戦】元号が変わる前に解いてほしい謎解き（前編）,79220
2019-04-10,【ドッキリ】クイズ作家は妻が問題作ってたら気付くのか？,175594
2019-04-05,あの人のイイトコロ　第３回「ラーメンYouTuber・SUSURU」,8707
2019-04-02,クイズ作家ならウソを見抜けるか？ 小林製薬編,109601
2019-03-30,クイズ作家ならツッコミも正解できるか!?,144591
2019-03-26,【vs赤髪のとも】クイズ王なら相手の得意ジャンルでも勝利できる？,163062
2019-03-19,クイズ作家が本気の早押しクイズ対決！,89987
2019-03-15,あの人のイイトコロ　第２回「ゴールデンボンバー・歌広場淳」,8884
2019-03-13,アルティメット人狼10 出場者について語る！,23089
2019-03-12,【狩歌】クイズ作家が自作ソングでカルタ対決!?,25606
2019-03-08,プレゼンゲーム「パワポカラオケ」でアドリブ力を競え！,56311
2019-03-04,あの人のイイトコロ　第１回「乃木坂46・鈴木絢音」,22979
2019-03-02,クイズ作家ならウミガメのスープ即答できる？,900218
2019-03-01,クイズ作家集団カプリティオ、Youtube始めます,35931
