投稿日,タイトル,再生数
2020-07-13,【大飲み】１４Kgの砂糖水を全部飲み切って復活してやるよぉ刃牙！！,8261643
2020-07-12,【大流行】ダンシングジェスチャーゲームが超楽しすぎてテンションアゲアゲwww,6315866
2020-07-10,【全員参加】マサイに100の質問連発で答えてもらいます！！,2347031
2020-07-08,絶叫天空アスレチック「風天」の過去最恐の高さに泣きだして大爆笑www,6748139
2020-07-05,【ドッキリ】人の家に勝手に遊園地作ってやったwww,7404567
2020-07-04,【奇跡】宝探しで“まぼろしの鍵”を掘り起こすやつは誰だ！？,14262142
2020-07-02,【鬼滅に憧れて】抜刀術をガチの日本刀で教わったら才能を開花させた！？【奇跡連発】,5566614
2020-07-01,【繋いで決めろ】トランポリンダンクを決めるまで絶対に帰れません！！,3189798
2020-06-29,初心者がはじめてBMXを乗ったら１日でどこまで上手くなるのか！？,6778303
2020-06-28,【大変身】顔を変えられるアプリで女の子になったら1000秒に一度の美少女が生まれた！？,4652453
2020-06-27,【報告】お母さんを亡くしました。,6688898
2020-06-25,【大食い】超巨大原始人カルパス早食いしたら人間じゃ無くなってしまったwww,5275736
2020-06-24,【早食い？】ペヤング焼きそば豚脂MAXを脂嫌いが食べるとこうなる。,4604024
2020-06-23,【大集合】フィッシャーズの犬たち3匹で散歩したけど、誰の犬かわかる？,11423999
2020-06-22,【全員参加】“回転男”ザカオに100の質問連発で答えてもらったら癖だらけ。,1501669
2020-06-21,【第3回モヤモヤ】最後まで残っちゃいけない「かくれんぼ」を新居でやったら神回になったwww【引っ越しルームツアー】,8531030
2020-06-20,【当たり】謎袋を10個買ったらゲームソフトを大量にゲットできた！？,3875471
2020-06-19,【MV】好きなこと無制限/Fischer’s,13425321
2020-06-17,【パルクール】アスレチックを使った新ゲームで運動不足により大転倒しまくったwww,5765287
2020-06-15,【大食い】点数の数だけ相手に食わせるきのこの山VSたけのこの里のバトルトランプで因縁の対決がついに決着！！,6378188
2020-06-14,【生放送】プラモ初心者に24分でガンプラ作らせたらどうなる！？【24チャレンジ】,1254915
2020-06-12,チクワ８歳の誕生日サプライズでケーキあげたら完食してくれるのか！？,6596275
2020-06-11,【全員参加】破壊王ダーマに100の質問連発で答えてもらいます！！,2186741
2020-06-10,【タスケ】全員知ってる球技で負けたら好きな人を叫んでください！！,4721837
2020-06-07,【爆走】新競技「全力キックボード５０m走」で新記録と事故が止まらねぇ！！,3124498
2020-06-06,【結婚生活】自粛中にハマったものベスト３作ったら大爆笑が生まれたwww,3546825
2020-06-04,【大事故】バランスボールすご技のバク宙を全員１時間で成功させられるか！？,2404253
2020-06-02,折り紙が苦手な人達で折り紙リレーしたらとんでもない名作誕生したwww【伝達ゲーム】,2691152
2020-06-01,【心霊】絶対に出られないホラーサイトが怖すぎて叫びまくりッ！！,1940617
2020-05-31,【大爆笑】背中の絵を当てる伝筆ゲームやったら笑いが止まらなくなったwww,4423921
2020-05-29,【巨大】室内ドッグランを設置してチワワに遊ばせたら可愛すぎた！！【チクワくん】,4490098
2020-05-27,【天国か地獄】132秒ピッタリだけ美味しい、地獄のワサビシュークリームチャレンジやってみた結果…！？,2870483
2020-05-26,【検索結果】シルクロードの絶対に怒ってはいけないアンチ誹謗中傷！！,6349837
2020-05-23,ゴリラがなりきる〝ゴリラ人狼〟がウホウホすぎたwww,4850042
2020-05-21,日本財団で寄付をさせていただきました。皆様も一緒に協力しませんか？,628074
2020-05-20,【密着】オオトカゲ“レックス”の１日密着24時したら可愛すぎた。,1837990
2020-05-19,【間違い探し】15秒で変化する脳も腹筋も鍛えられるクイズがめっちゃ難しいwww,3430609
2020-05-17,【大流行】鬼滅の刃１０問漫画クイズにあなたは全問答えられますか！？,4884022
2020-05-15,イライラ棒１分１発成功で￥1000000に挑戦したら誰がクリアできるのか！？,2699747
2020-05-14,【全員参加】モトキに100の質問連発で答えてもらいます！！,2897604
2020-05-12,本人が一切答えられない深夜の他人大喜利で事故寸前の珍回答連発www,3094393
2020-05-09,【大事件】からだ用熱さまシートが大嫌いなシルクに貼ったら結末で大爆笑www,7875673
2020-05-08,【質問コーナー】はじめての飲み会生放送でみんなと喋ろう！,1223132
2020-05-07,【大流行】初めてのワードウルフで爆笑と引き換えに1人だけ酷い目にあったwww,5946488
2020-05-06,【質問】自粛期間の家での楽しみ方を教えます。,5160086
2020-05-05,なめんなよ？武勇伝が圧倒的に多いやつが優勝だゴラァ！！,5497625
2020-05-02,日本に１つの物を入手したので、あの時の本音言います。,1407655
2020-05-01,【爆笑】語彙力で戦うゲーム「語彙力の王様」で遊んだら新しい王が誕生しましたwww,5623605
2020-04-30,チクワとレックスが初めて会ったらどうなるの！？,3670308
2020-04-29,【爆笑】9年前にフィッシャーズが迷作映画を作ってました。,3966267
2020-04-28,【全員参加】ぺけたんに100の質問連発で答えてもらいます！！,2287461
2020-04-27,絶対に噛んではいけないミーティングやったら話がまったく進まないwww,2542508
2020-04-26,18年前のバウリンガルでチワワの本音聞いてみた結果www,7845147
2020-04-25,【超人級】アスリート級アスレチックがまさかの難易度すぎて大苦戦を強いられた！！,5320163
2020-04-23,【心霊】新居で霊は出たの？風呂に来た“あの子”は誰だったの？,3216320
2020-04-22,チワワと一緒にドミノ100個を並べたら何時間かかるの？,5149709
2020-04-21,【大流行】数取団ゲームをやってみたら家中穴だらけで大爆笑www,6545504
2020-04-19,目隠しUberEatsで初めて注文してみたら訳わからんものが届いたwww,2994422
2020-04-18,【第2回モヤモヤ】最後まで残っちゃいけない「かくれんぼ」を自宅でやったら楽しすぎたｗｗｗ,10275698
2020-04-16,大人の爆弾ゲーム全力でやったら操作だらけの泥仕合になったwww,4788081
2020-04-15,【閲覧注意】寝起きにゴキブリ1000匹降ってくるドッキリの反応が面白かったwww,5053634
2020-04-13,【ドッキリ】山札が全部アマゾンカード約200万円分だったら何ターンバレないか！？,2435691
2020-04-12,レックスのために150cm巨大ケージを用意しました！【ゴキブリ1000匹】,3696034
2020-04-11,【大流行】だるまさんの1日ゲームやってみたら無茶振りの嵐だったwww,9386967
2020-04-10,【報告】犬がお家にやってきた！家で飼う！！,7735512
2020-04-09,【モヤモヤ】最後まで残っちゃいけない「かくれんぼ」を自宅でやったら面白すぎたwww,11586937
2020-04-08,ウンチを見届けるおもちゃってなんなの？www,4805686
2020-04-06,【高級？】フィッシャーズの抜き打ちバッグ検査したら大変なものが出てきた！！【what's in my bag】,8909686
2020-04-05,絶対にニヤけてはいけないエ◯本ポーカーフェイスゲームが大人には難しかったwww,5224409
2020-04-04,【巨大】オオトカゲがお家にやってきました！！,3092403
2020-04-03,カメラボクシングが誰でもできてめちゃめちゃ面白いwww,2042901
2020-04-02,"【人生最高額】シルク、30,000,000（三千万）円の限定腕時計を買う。【後編】",2662284
2020-04-01,【100万円】シルク、ルイ・ヴィトンで全身コーデを買う。【前編】,2141265
2020-03-31,【大食い】回転寿司で高級な皿VS安いお皿VSそれ以外で大食い対決したらまさかの結果に！,10540132
2020-03-28,【外出自粛】王様が相手をしてやろう。,1098086
2020-03-27,【集合】フィッシャーズメンバーの1日に密着！？【ルーティーン】,2158177
2020-03-26,【大食い】超巨大マウンテン天丼がマジでデカすぎる！！！,10428996
2020-03-25,YouTube卒業式 〜フィッシャーズより〜,4634339
2020-03-24,【CM化】絶対に鳴らしてはいけないスネハーモニカで勝ち残るのは誰だ！？,5070000
2020-03-22,【大食い】大好物ピスタチオ100個チャレンジくらいなら余裕でしょ！！,5200597
2020-03-21,【爆笑】シルクお父さん「旅立ちの日に」歌ってみた。,1104343
2020-03-20,バッティングセンターでホームランの的当たるまで帰れません！！,5035077
2020-03-18,【早食い】ペヤングやきそば〝マシマシキャベツ〟が大量すぎてビビった！！,4922162
2020-03-16,シルクの本棚紹介でマンガ何千冊あるのか判明しました！！,5083242
2020-03-14,チョウザメ釣れるまで帰れませんで超巨大なサメが出現した！？,6653643
2020-03-13,ノーハンド茶碗蒸しチャレンジで俺らに勝てる人いねぇだろ！？,2129374
2020-03-12,【本気】パルクールをガチで練習したら成長速度がやばかった！？【アスレチック】,7663576
2020-03-11,【世界最大】アスレチックタワーでの高所大嫌いな男がおもしろすぎたwww,9964774
2020-03-09,視聴者が考えた超難問フィッシャーズクイズでもご本人なら満点取れんだろ！！,2530918
2020-03-07,【２４kg】コーンフレーク風呂作って食べまくるチャレンジで大騒ぎ！？,8141671
2020-03-05,超巨大コーンポタージュなら熱々でも全部飲み干せるんじゃね〜か！？,7975046
2020-03-04,【最大級】LINEの友達だけで巨大借り物競争したらとんでもない物集まったwww,2878177
2020-03-03,【ONE CHIP CHALLENGE】世界で一番辛いお菓子ワンチップチャレンジでASMRできるかな！？【PAQUI 】,3062101
2020-03-02,【激痛】自分にムカついた。,1491044
2020-03-01,【パルクール教室】テラスアスレチックスで新しい動きに挑戦しまくってみた！！,3085855
2020-02-28,マサイの初新居ルームツアー！実はシルクと一緒に引っ越してた！？,6499097
2020-02-27,【検証】人間の猫舌って何℃からが猫舌なの！？,1916687
2020-02-25,【大食い】ライオンvs人間（フィッシャーズ）で戦ったら肉を多く食べられるのはどっち！？,3840839
2020-02-24,利き牛乳（乳製品）を牛乳大好きな人がやったら全種類正解できるだろ！？,1142237
2020-02-23,【料理音痴】ムニエルとカルパッチョ作り方わからんけど何もみずに作ったら奇跡が起きた！？,8093027
2020-02-22,【100億回】シルクロードの新居ルームツアーが半端じゃないことに！？,5833924
2020-02-21,１日ペンギン共同生活したら甘えん坊だらけで可愛すぎた。,4388279
2020-02-20,間違ったら罰ゲームの「利きポテト」だろうと俺様なら余裕に決まってんだろぉぉぉお！！,2088995
2020-02-19,ペヤングやきそば〝獄激辛〟が史上最強の涙出る辛さらしい！,7804173
2020-02-17,【検証】ドラマで見るこの状況、実は簡単に逃げられるんじゃないか説,8621424
2020-02-15,【まるで戦場】テール鬼ごっこをサバゲパークでやったら規模感やばすぎたwww,3439687
2020-02-14,【大食い】アンパンマンチョコ100個ぐらい余裕で完食ハヒフヘホー！！,8738759
2020-02-13,話題の新スポーツ「モルック」が簡単で超楽しい！！,2475536
2020-02-11,なんだ、その噂！！,4831646
2020-02-09,【祝】登録者数600万人達成で金が入ってるワイン飲んで◯◯を語る！？,1572294
2020-02-08,絶対鳴らしてはいけないキンテキハーモニカがめちゃめちゃ面白かった！！Attack on between legs harmonica pain challenge,7707885
2020-02-07,バスケ部はおじいちゃんになれる装備つけても素人に勝てるのか！？,3149879
2020-02-06,【早食い】りんご食べるの早い奴は新世界の神になるらしいwww,6556097
2020-02-04,ミリオンスプーン完全制覇で￥1000000に挑戦したら大爆笑が生まれたwww,6839256
2020-02-03,【恐怖】ダンスビーボ先輩が無理矢理にでも踊らせようとしてくるwww,3461249
2020-02-01,超巨大跳び箱だってあるアスレチックが面白すぎてヘトヘトでしたわ！！,5829057
2020-01-31,世界で大流行「カップスローチャレンジ」を成功させるまで帰れません！！,7178028
2020-01-30,【閲覧注意】ゴキブリだらけの箱に１分間手を入れられたら￥1000000ゲット！！,5604205
2020-01-27,【激辛】世界一辛くしたおにぎりが地獄級に辛すぎて火を吹いたぁぁぁぁあ！！,6759572
2020-01-26,【ご報告】ンダホ、結婚します！,7721106
2020-01-25,絶対に笑ってはいけないぺけたんの爆笑アンチコメント,9742511
2020-01-24,【大食い】日本最大のチョコレートが王様級すぎるって本当ですか！？,10680302
2020-01-23,【大食い】のり1万円分食べるチャレンジしたら半端じゃない量になったんだがwww,7173193
2020-01-21,麻雀のルール知らない奴らにやらせたらメチャクチャになったwww,7390314
2020-01-20,【いとこ大集合】現金つかみ取りでMAXいくら取れるのかやったら優勝がダントツすぎたwww,6025033
2020-01-19,【大爆笑】ルール知らない奴らに大富豪やらせたら腹筋崩壊したwww,6740456
2020-01-18,【国立競技場】桐生祥秀vsフィッシャーズで200m走対決！！,6762035
2020-01-16,ぼっち大学生だったシルクの学校生活を、もう一度...,2997391
2020-01-14,【ドッキリ】400万円のワインにパズルつけて飲めなくしてやったwww,3181503
2020-01-13,グラス100個で巨大シャンパンタワーを作ってパリピになりたい！www,3667038
2020-01-12,SASUKEとマリオが合体したアスレチックで3年前の俺たちを超えろ！！,2512813
2020-01-11,【１００分間】日本の王者たちvsシルクロードで本気の鬼ごっこした結果！？【フィッシャーズ】,29044508
2020-01-10,英語禁止ディズニーランドで即帰宅やったら全員たどり着けるのか！？,10587201
2020-01-09,【大当たり？】超贅沢な１万円の福袋開けたら、な…なんだこれ！？,2775579
2020-01-08,【大流行】マジカルバナナゲームをメンバー全員でやってみたら大爆笑したwww,10627011
2020-01-07,【福袋？】１万円分の〝？袋〟を開けたら出てくるものがとんでもねぇｗｗｗ,4011642
2020-01-06,絶対に笑ってはいけないびっくりチキンがツボに入りすぎたwww,9928036
2020-01-05,【2020年】新年あけましたのでベロベロに酔っ払って大爆笑する鍋パーティー！！,5815964
2020-01-04,【全員参加】シルクに100の質問連発で答えてもらいます！！,5254179
2020-01-03,【最終発表】握力70kgに1年間の努力でなることはできるか再挑戦した結果！？【今年リーズ】,2098276
2019-12-31,【緊急報告】完全復活したので今後の活動について。,2623154
2019-12-24,少しだけ動画をお休みします。,1224137
2019-12-23,フィッシャーズの2019年を逆再生で無理矢理振り返ってみたwww,2474945
2019-12-22,【検証】お酢を熱すると絶対むせるって本当なんですか！？,2035501
2019-12-21,【衝撃】出来そうでできない身体の不思議６選やってみたら意外な結果に！？,6036727
2019-12-20,【大食い】超巨大ハンバーグボールを作って食べてみた！！,8002594
2019-12-18,【第１回】ビリビリ王者選手権が痛すぎて大絶叫ｗｗｗ,2980963
2019-12-17,もしもいきなりAmazonが1分間全てタダになったら人は何を買うの！？,3980849
2019-12-16,【日本人初】動画のアカデミー賞でアジア１位！！【Streamy Awards2019】,1422372
2019-12-15,超巨大タピオカミルクティーこいつなら飲み干せるんじゃね〜か！？,20802948
2019-12-14,【検証】握力70kgなら絶対につかめない棒くらい余裕で持てるわ！！,8966142
2019-12-13,【名勝負】フィッシャーズで返信の速さを競ったら意外な結果が出ましたwww,2992936
2019-12-12,小さすぎる新競技KANJAM（カンジャム）で奇跡のショット炸裂したんだけど！？,5199867
2019-12-11,【負けたら片足生活】SASUKE強化グッズで障害物競争やったら誰が勝つの！？,1800899
2019-12-10,プッチンプリンをプッチン出来る高さの限界を求めたら予想外の結果が！！,4290989
2019-12-09,【大流行】ナンジャモンジャにフィッシャーズがキャラになって参上しました！！,6168584
2019-12-08,【悲報】ペヤングやきそばの具材がなにもありません。,4420564
2019-12-07,【料理合体】ど定番のルーを全種類同時に混ぜたら何味になるの！？,4192599
2019-12-06,【爆笑】「テストプレイなんてしてないよ・黒」のさらに上のゲームが悲惨すぎるwww,3803691
2019-12-06,フィッシャーズが再生回数世界ランク９位の快挙達成！！#Rewind2019,671221
2019-12-05,フィッシャーズ、ついに世界へ。,1004416
2019-12-04,【大爆笑】モテ男決定ファッションクイズやったら珍回答続出で腹筋崩壊した！！,2915726
2019-12-03,シルクロードはお箸が下手なので試練が終わるまで帰れま１５,2803003
2019-12-02,【高級】一本で数万円する超高級シャンプーなら目隠しで当てられるに決まってんだろ！！,3033439
2019-11-30,【検証】レアカード当てた人の興奮抑えられない説やっていたら神引きしたわwww,2180083
2019-11-30,巨大トランプならきゅうりを一瞬で一刀両断できる説！？,3890798
2019-11-29,ビール瓶のフタを弾丸に出来る銃が強いのに便利すぎて凄いwww,5565577
2019-11-27,【新スポーツ】まるで魔法界でやりそうな新競技が面白すぎるぞポッター。,2922400
2019-11-26,【ドッキリ】もしも漫画みたいな１００トンのハンマーでいきなりぶっ叩かれたら人はどうなっちゃうの！？,4015651
2019-11-25,油嫌いに“ペヤング焼きそば牛脂MAX”食べさせたら完食できるか！？,6684406
2019-11-24,英語禁止スマブラがおもしろすぎて大乱闘できない件www,14699882
2019-11-23,【脱退について!?】第2回フィッシャーズクイズ王でまさかの問題に王座交代！？,2608064
2019-11-22,【手禁止】熱々おでんチャレンジ団体戦が文字どおり激アツな戦いだったwww,3243673
2019-11-20,【神回】空中浮遊コーラを今度こそ成功させるための生放送！！【うちガヤ】,2187100
2019-11-19,【即退場】NGワード言ったらダメトーークやったら最後に残るのは一体誰なのか！？,4434258
2019-11-18,1人で卓球するマシーンで経験者はピンポン球100回連続ラリーできるのか！？,2820818
2019-11-16,大人気の迷路ゲームをクリアするまで絶対に終われません！,2900552
2019-11-15,【大食い】点数の数だけ相手に食わせる肉VS魚のバトルトランプで因縁の対決がついに決着！,11350377
2019-11-13,【通院中】シルクロードついに立ち上がれなくなる。,3613587
2019-11-12,【大食い】おやつカルパス100本チャレンジしたら甘く見てたwww,3024835
2019-11-11,【大漁】１m越え巨大魚とはじめての釣り師が大激闘！？,7039309
2019-11-09,【禁じ手】視力検査のC暗記した方が早い説はマジなのか！？,3416959
2019-11-07,【メガホット】信じられんほどマズい飴を見つけたので紹介します。,5149119
2019-11-05,【心霊】フィッシャーズ初の肝試しで怖いのに大爆笑したwww,6767889
2019-11-04,大人の教育をリズモに叩きこんだら思わぬ成長を遂げましたwww,6977236
2019-11-03,【閲覧注意】コオロギが運転できる車があるって知ってた？,5587827
2019-11-01,いまグループYouTuberについて悩んでる人へ！？,620488
2019-10-31,【奇跡】日本一当たる自動販売機で当たるまで帰れません！！,3453384
2019-10-29,東大生でも解けない！？バカと天才は紙一重クイズが絶対にわからないwww,11386650
2019-10-28,【検証】１００人vs１００人でサッカーの試合したらまともに成立するんですか！？,1806674
2019-10-27,このチャンネルの再生回数が日本1位になりました！！,940896
2019-10-26,【心霊】禁止事項を破ると火事になるところがあるらしい...？,3163204
2019-10-25,【しんど】こいつは絶対無理。,3974244
2019-10-24,ンダホ、救急車で運ばれる。。。,4809382
2019-10-23,【シルク１日密着】プライベート&YouTuberの主な活動をまるっと見せます！！【必見】,2904610
2019-10-22,【大食い】ビスコ100枚チャレンジしたら意外と食べ切れる！？,3963532
2019-10-21,絶対に言ってはいけないコンプラが急に出たらフィッシャーズは言うの！？,2343339
2019-10-20,【大食い】２kgの世界一大きいグミベアを食べたら頭おかしくなった！！,10243518
2019-10-19,【閲覧注意】絶対に吐いてしまうフルーツポンチ作ったらヤバすぎたwww,4902529
2019-10-18,ジャスティン・ビーバーにフォローされたので１時間で100件リプ返します！！！thank you Justin Bieber!!,3528170
2019-10-17,【心霊】青信号で進むと危険な最恐心霊スポットが怖すぎる。,3634180
2019-10-16,リアルテトリスを“１位になったことある男”が挑戦したら本当にすごい！！,7512014
2019-10-15,【ドッキリ】絶対に押してはいけない自爆ボタンでデータ全削除しちゃったYouTuberの反応がやばい！！,6582523
2019-10-13,【検証】ローション使えば難しい知恵の輪でもヌルッと簡単に外せる説！？,4187579
2019-10-13,【台風19号】皆様のご無事を心より願っています。【葛飾区】,1231892
2019-10-11,【台風19号】地球史上最大級の台風！？対策を紹介します。【どうかご無事で】,2810215
2019-10-11,絶対に落としてはいけない「スパゲティ」でマナー違反大連発www,4039878
2019-10-10,【検証】ガリガリ君たまご焼き味に一番合う調味料はどれか試したら！？,5353599
2019-10-09,【巨大】アルプスジムという超難関アスレチックの城を完全制覇してやる！！,8263829
2019-10-08,【大発見】色紙に書けばどんな言葉でも名言になる説を検証！？,3876678
2019-10-07,パンツが脱げる泥棒の宝石をいただきました。,3391606
2019-10-05,【24時間】一日中1時間ずつ新しいこと挑戦したら経験値ハンパじゃない説 24 hour challenge,14439846
2019-10-03,「新現代版ことわざ」を知らないと時代に乗り遅れる！？,2845157
2019-10-01,【HANDCLAP】２週間で１００kg痩せるダンスを踊ってみたら死ぬかと思った。,6870998
2019-09-30,【爆笑】「テストプレイなんてしてないよ・黒」の決着がおもしろすぎたwww,5559732
2019-09-29,【第１回】フィッシャーズクイズ王決定戦でまさかの数年前の自分から問題です！！,4573558
2019-09-28,【ギネス世界記録】１００００人で鬼ごっこしたら最多人数で世界1位になったゾォォォオ！！,7014152
2019-09-27,【10000円ガチャ】1回10000円の超高額ガチャ回したらついに大当たりキタァァァァア！！,14467019
2019-09-26,【24時間】自分に勝ってください。〜ザカオの縄跳び編〜,903720
2019-09-24,【奇跡】ミニディスクゴルフで全員連続で成功するまで終われません！！,3262549
2019-09-22,秋しか売ってない2000円鬱袋の中身がしんどすぎる。,2775008
2019-09-21,【3000円ガチャ】必ず当たる3000円ガチャやったらまさかの商品連発した！？,6121670
2019-09-20,【大乱闘】スマブラ最強レベル９軍団を全員まとめて倒すまで帰れません！！,5193786
2019-09-19,【大流行】オレオに針を落とすと音楽が流れるレコードのおもちゃが面白い！？,7764478
2019-09-18,【心霊】絶対にいってはいけない心霊スポットの帰りに“それ”は起きた。,8648649
2019-09-17,【粉を渡して繋げ】パウダーリレーチャレンジが難しすぎて大爆笑www,4136641
2019-09-16,【2000円ガチャ】超巨大2000円ガチャでまさかの大当たり出たぁぁぁあ！！,9659331
2019-09-14,【心霊】事故が多発する心霊スポットの交差点がある。,4265997
2019-09-13,天才的なアスレチックは〝運〟がないとクリアできないらしい！？,7502006
2019-09-12,【大流行？】コーラマウスガードチャレンジの最速記録が速すぎて爆笑www,8630900
2019-09-11,あなたは、家族に感謝してますか？,2412452
2019-09-09,顔面パイ投げマシーンを“マヨネーズ”でやったら衝撃の展開になって大爆笑したwww,4638523
2019-09-07,【大事故︎】おやじギャグかるた全力でやったら大爆笑に決まってんだろ！！,9167404
2019-09-06,チーズ嫌いの奴に“ペヤング焼きそばチーズMAX”食べさせたら完食できるか！？,5310540
2019-09-05,【心霊】霊感診断の結果にさすがに鳥肌立った。,3117553
2019-09-03,巨大コーラ貯金箱を500円玉だけで満タンにしたら総額いくらになるの！？,5552410
2019-09-02,動画にできなかった心霊スポットを生放送で話します。,2844018
2019-09-01,【閉園】ありがとう、フィッシャーズパーク！！,1659509
2019-08-31,【料理音痴】キーマカレーわからないけど何も見ずに作ってみた！！,11439578
2019-08-30,【ONE PIECE】尾田栄一郎さんに会って自宅で質問コーナーしたら衝撃の事実が発覚！？,4375169
2019-08-29,男4人で目隠しツイスターやったら筋肉痛不可避なほど辛かったわ！！,3873935
2019-08-28,"【ドッキリ】江頭2:50がテンション0,100%やったら大爆笑するだろwwww",6449419
2019-08-27,【本気】50m水泳対決やったら誰が優勝するのか！？【クロール・平泳ぎ】,9958532
2019-08-26,【健康診断】精密検査が確定しました。,4530524
2019-08-25,世界最強のド派手すぎる水上アスレチックがバカすぎて大爆笑！！！ Fischer's vs WIPE OUT,36685264
2019-08-24,【MV】南中ソーラン 〜Fischer's Version〜,14453670
2019-08-23,【最大級】デカすぎる有名アスレチックが過酷すぎてハプニング発生！！,10471264
2019-08-22,【ついに】アスレチック鬼ごっこ“最弱王”決定戦で負けるのはどっちだ！？,2441578
2019-08-21,【心霊】呪いの人形でなにかが起きた？,3249298
2019-08-20,自由すぎるアスレチックで跳びまわったら転びまくって怪我しましたwww,3941133
2019-08-19,SASUKEとマリオの世界が合体した屋外アスレチック施設がヤバかった！！,3164569
2019-08-18,魔法の筒を立たせるゲームで連続成功するまで終われません！！,4742724
2019-08-17,【神回】幸運のミルキー全種類当てるまで終われませんしたら史上最強の奇跡起こった！！,8890021
2019-08-16,【KANJAM】フットボールの新ゲームがすぐできて半端じゃねぇ盛り上がる！？,2947171
2019-08-15,【心霊】覗いたら死ぬ井戸を本当に見つけてしまった。,5569556
2019-08-14,【心霊】「終わらない葬式の家」を全員で調査したら不気味なことがわかった。,5465712
2019-08-13,【全員集合】アスレチック鬼ごっこで6人はシルクから逃げ切れるか！？,5660648
2019-08-12,【すぐ罰】当たると罰ゲームのドッジボールを急に始めたら面白すぎたwww,12274089
2019-08-11,【心霊】軍艦島に行くことについて。,3079933
2019-08-10,水でビシャビシャ泡だらけの爽快アスレチックが面白すぎて先に進めへん！！【淡路島ニジゲンノモリ】,6631215
2019-08-09,そろそろ勝負しようか？,1468065
2019-08-09,【怖すぎ】空中アスレチック「ハッスルスパイダー」を完全制覇してやる！！,5055481
2019-08-08,【体重120キロvs総重量120キロ】アスレチック鬼ごっこで対決したらどっちが勝つ！？,9554841
2019-08-07,トランポリンで跳び箱ができる施設が面白すぎて大暴走してきた！！【アスレチック級？】,12993793
2019-08-06,【大流行】ダンシング玉入れの踊りがバカすぎて笑いが止まらないwww,5393758
2019-08-05,フィッシャーズのそっくりさん募集したらすごい人達が集まりましたwww,6313796
2019-08-04,【MV】8月の坂/Fischer’s,6915663
2019-08-03,【心霊】心霊スポットで苦しむ男性と女性の声が入った。,6516370
2019-08-02,【大逆転！？】アスレチックマラソンしたら過酷すぎて立ってられない！？,3125563
2019-08-01,巨大すぎる海上アスレチックで笑えるほど人が吹っ飛んだ！？ Floating Island in japan,28960253
2019-07-31,「絶対に購入してはいけない福箱」の正体に日本全国民が呆れるはずです！,11255624
2019-07-30,【心霊】記事になった心霊動画には何か写っていたのかお答えします。,4774585
2019-07-29,【900万】世界一辛いグミを食べた人を当てるゲームで奇跡が起きたが危険すぎるwww,10910951
2019-07-28,【サッカー】だれでも「魔球」が蹴れるボールがエグすぎて止めようがない！？,18495920
2019-07-27,【MV】葛飾ラプソディー/Fischer’s,10762167
2019-07-26,【ドッキリ】映画版ワンピースのアフレコ現場でとんでもないことが起きました！？【声優挑戦】,3641431
2019-07-25,【心霊】危険すぎる公衆電話とトイレでカメラに異変が起きました。,4663442
2019-07-24,【心霊】手っちゃん,6669284
2019-07-23,【ブチギレ！？】なんでも壊していい部屋で叫んで大暴れしてやったわぁぁぁあ！！,10137914
2019-07-22,【大激怒】絶対に喜んではいけないバンボレオで一触即発！？,5126119
2019-07-21,タイヤで作られたアスレチックだけで鬼ごっこしたら難しすぎる！！,7272464
2019-07-20,【大食い】YouTuber限定の食べ放題高級寿司100貫食べ切れるまで帰れません！！【きんのだし】,4509088
2019-07-19,英語禁止テーマパークがおもしろすぎて過去最高のバカさだった件www【in ジョイポリス】,18550657
2019-07-18,【２年間】巨大コーラ貯金箱を小銭だけでMAXにしたら貯金額いくらになるの！？,16625281
2019-07-16,【検証】本物の馬でリアル騎馬戦やったら勝負することはできるのか！？,1477110
2019-07-15,【首だけ】縦埋めビーチフラッグ大会やったら全然出られねぇwww,8396487
2019-07-14,【新型鬼ごっこ】リボンニンジャで真剣勝負したら最強は誰になるのか！？,6894011
2019-07-13,ターゲットに当てると水に濡れる帽子でバトルしたら優勝するのは誰だ！？,4291120
2019-07-12,アスレチック鬼ごっこをサバイバルでやったら名勝負が生まれた！！,10972911
2019-07-11,フリスビーの新競技KANJAMで“即勝利”に入るまで帰れません！！,9458313
2019-07-09,【令和初】大吉レベルの令和躁袋あけた結果がまさかすぎたがチャラヘッチャラ,2770693
2019-07-07,【都市伝説】呪いの人形を作って完成したが本当に怪奇現象起こるのか？,3792676
2019-07-06,【大食い】ペヤング超超超大盛りGIGAMAXマヨネーズMAXをマヨ大好きな人VSマヨを摂るべき人で食べたらどっちがはやい！？,4849420
2019-07-04,コンビニで買える酸味MAXのロシアンルーレットがマジで半端ねえ！！！,4928454
2019-07-01,【迷惑】スマホのこの角度でなにしてるかわかりますか？,1345231
2019-06-29,明日から自慢したくなる「回文」を特別に皆さんにお教えしますwww,4050279
2019-06-27,【Twitterで話題】「流しタピオカ」やってみたけどマジで掴めねぇwww,5193753
2019-06-26,激辛ペヤング超超超大盛GIGAMAXやきそば食べきる“はやさ”はいかに！？,4829185
2019-06-24,【ガチ】歴史上最強に辛いハンバーガーが挑戦してきたから真っ向勝負や！！,4089064
2019-06-22,フィッシャーズの子どもが産まれました,4599878
2019-06-19,ポテトフライ１００枚ならガリガリな人でも食べきれる説で意外な結果になった！？,3444302
2019-06-19,EP 10 大どんでん返し | フィッシャーズと失われし碧き秘宝,867919
2019-06-17,【30分】初めてのフルーツアート作ったら半端じゃない名作が生まれた！？,6939238
