投稿日,タイトル,再生数
2018-03-20,【あなたの地元チップスは何味？】福井限定「ポテトチップス 水ようかん味」を母ちゃんに買って送ってもらったよ！,501919
2018-03-18,【しずえさんと開封するよ♪】どうぶつの森一番くじ、10連してみた！！！,655954
2018-03-17,【俺は怒ってる！】どうぶつの森の一番くじ引きに行ったのに！気づいたらコッペパン食ってたんやけど！！！,707010
2018-03-16,そろそろ、俺が座ってる椅子について話そうか。 /オカムラ Contessa（コンテッサ）,675049
2018-03-13,【リズム動画】コッペパンダンス！,572477
2018-03-13,【新しい味出るの早すぎwww】あのセブンのコッペパンに早くも新作「クッキークリーム味」登場！さっそく松浦果南ちゃんと食べてみた！！！,514008
2018-03-12,"【嘘だろ…】キルラキル！おそ松さん！ペルソナ5！年間3,600円であのフォントが使えるだと！？フォントワークスの新しいフォントサービス「mojimo-manga」がスゴいんだけど！",346031
2018-03-11,【コメ見】ZOZOおまかせ定期便の反響がすごかったのでコメント紹介します。,494295
2018-03-10,【俺、オシャレになります！】ついにキターーー！！！ZOZOTOWNの「おまかせ定期便」が届いたぞおおお！！！,852923
2018-03-09,めっちゃ良い感じのLEDライトが発売していたので買ってみた！ / サンテックスリムライト LG-E268C,286654
2018-03-06,セブンの新しいコッペパンがうますぎる！！！もう動画見なくていいから、いますぐセブンに行け！！！,1178876
2018-03-05,歯列矯正中の食生活や苦労、そして気になる費用について。 / マウスピース矯正「インビザライン」,308281
2018-03-04,【最強のビートメイキングおもちゃを紹介しよう！#3】teenage engineering ポケットオペレーター PO-35 speak,192715
2018-03-03,【みんな気づいた？】瀬戸弘司、ついに歯列矯正をはじめる。 / マウスピース矯正「インビザライン」,490893
2018-03-02,【最強のビートメイキングおもちゃを紹介しよう！#2】teenage engineering ポケットオペレーター PO-33 K.O!,213005
2018-03-01,【最強のビートメイキングおもちゃを紹介しよう！#1】teenage engineering ポケットオペレーター PO-32 tonic,407705
2018-02-27,【新発売！】ユーチューバーチップス、1箱12袋ぜんぶ開けてみた！,818767
2018-02-26,【DTM】俺の愛用ギターを紹介するぜ！後編 / Strandberg Boden J Series J6 Natural,264431
2018-02-25,【DTM】俺の愛用ギターを紹介するぜ！前編 / Strandberg Boden J Series J6 Natural,598350
2018-02-24,【アニメ】こんなハンバーガーショップはいやだ！Part 2,435648
2018-02-23,【ダサ男からの卒業！】ゾゾタウンの新サービス「ZOZOおまかせ定期便」を申し込んでみた！,854139
2018-02-20,発売したばかりの「ポムポムプリンまん」でさっそく遊んでみた！,463801
2018-02-19,【最終回】瀬戸弘司の「奨学金返済物語」第３部 〜未来はわからない〜,319620
2018-02-18,瀬戸弘司の「奨学金返済物語」第２部 〜延滞金地獄〜,548288
2018-02-17,瀬戸弘司の「奨学金返済物語」第１部 〜弘司の青春〜,975955
2018-02-16,キミは「鎮江香醋（ちんこうこうず）」を知っているかい？,451000
2018-02-15,【キーボード】瀬戸弘司、東プレ リアルフォースを使っていなかったことがバレる。,585173
2018-02-13,バーチャルユーチューバーについて。,404745
2018-02-11,【ちょい足しアレンジ】たべる牧場ミルクでインスタ映えにチャレンジしてみた！,518059
2018-02-10,【復活】あれから約半年・・・瀬戸弘司が永い眠りから目を覚ます！,996205
2017-11-24,瀬戸弘司、なぜかフリーペーパーの表紙になってしまう。,432250
2017-11-22,【事件】瀬戸弘司、何者かにクレジットカードを不正利用されてしまう。,1603820
2017-08-29,話題のインスタ映えスポット「びわ湖バレイ」に行ってみたら、別の意味でインスタ映えだったｗｗｗｗｗ,474245
2017-08-28,瀬戸弘司＆Kazuが地球を救う！24時間テレビイベントの様子！,329857
2017-08-07,【差し入れ紹介！】だから俺は芋キャラじゃねえし！！！！！,543651
2017-08-06,3年ぶりの新作！ぷーんTシャツ 2017 販売します！！！買ってね！！！,164881
2017-08-05,待望のバリアングルモニター付きフルサイズ一眼！Canon EOS 6D mark II がやってきた！,578600
2017-08-04,ついに謎の撮影がクランクアップ！御殿場駅からこんにちは、瀬戸弘司です！そしておまけの飯テロ動画！,211187
2017-08-03,初期不良だったFUJI Wifi。そして、今日のコンビニ夜食。,743256
2017-07-29,今年も行ってきたぞ！ウクレレピクニック 2017！そしてウクレレを衝動買い！！！,121050
2017-07-23,【朗報】FUJI Wifi があっという間にキターーー！そしてふたたび、陸の孤島ホテルへ。,431440
2017-07-21,今年も開催します！瀬戸弘司 ✕ 渡辺海智 ウクレレトークセッション！,94509
2017-07-21,【本日発売！】ついにキターーー！！！スプラトゥーン2のグッズが大量にやってきた！！！,1567686
2017-07-20,このサービス、ほんとに大丈夫！？まちがいなく現時点で最強のモバイルルーター「FUJI Wifi」を契約してみた！,542112
2017-07-18,陸の孤島ホテルの真相,601808
2017-07-17,【瀬戸の飯テロ】俺が選んだコンビニ夜食！一緒に食べようぜ！第２弾,1703788
2017-06-30,こんなん売れるに決まってるやんｗｗｗ ついに発表！Canon EOS 6D mark II 速攻ポチりました！,566290
2017-06-29,【音フェチ動画】REALFORCE 108UH vs Apple Keyboard タイピング音＆速度 比較テスト,713165
2017-06-28,瀬戸弘司、秋葉原をゆく！最強キーボード探しの旅！後編,572303
2017-06-27,キーボードの選び方を解説します！最強キーボード探しの旅！前編,731846
2017-06-24,すいません…いまのところ、Surface Pro 最高です。,1085857
2017-06-21,【モスバーガー】肉のあいだに肉をサンド！1週間限定「にくにくにくバーガー」食べてみた！！！,563443
2017-06-19,しずえさんが作ったオリジナルの「日清焼そばU.F.O.」食べてみた結果ｗｗｗｗｗ,553778
2017-06-18,【瀬戸のDTM部屋】実はずっと黙ってました…。2017年に導入した新たな宅録機材を紹介します。,554499
2017-06-16,新しい Surface Pro がキターーー！さっそく開封するぜっ！！！,1057305
2017-06-15,瀬戸弘司、フルスペックSurface Pro 5 をポチってしまう。,953311
2017-06-14,祝！FES Watch U 発売記念！自作デザイン カンタン位置合わせテンプレートを配布します！,201571
2017-06-12,iPad Pro用のあたらしいアクセサリ、いろいろ買ってみた！ / Smart Keyboard / レザースリーブ / Pencilケース,502154
2017-06-10,これを待ってた！！！Apple Magic Keyboard（テンキー付き）がやってきた！,799728
2017-06-09,瀬戸弘司、36歳でスクラッチデビューする。 / Numark PT01 Scratch,528493
2017-06-08,【最速レビュー】SONY 新型デジタルペーパー DPT-RP1がやってきた！ 3/3,191292
2017-06-06,【Apple発表会の感想】iMac Pro！新型 iPad Pro！新型MacBook Pro！HomePod！俺は一体どれを買えばいいんだっ！！！,763059
2017-06-05,【最速レビュー】SONY 新型デジタルペーパー DPT-RP1がやってきた！ 2/3,255046
2017-06-04,【素人の散髪】バーバーしずえ 第六回「海の似合う男」,758632
2017-06-03,【マクドナルド】300個限定！ビッグマックソース争奪戦で瀬戸弘司が奇跡を起こす！,756749
2017-06-02,【悲報】瀬戸弘司、36歳にして、とうとう「フィギュア棚」に手を出してしまう。,807282
2017-06-01,【最速レビュー】SONY 新型デジタルペーパー DPT-RP1がやってきた！ 1/3,507696
2017-05-31,【さあどれ買う？】新Surface Pro / Surface Laptop / Surface Studio、実機ぜんぶ触ってきた！,680641
2017-05-27,【今日はドラクエの誕生日！】ロートZi スライムとパックマンのファミコンカセットモバイルバッテリーがやってきた！,269776
2017-05-26,【予約開始するも即完売！】ソニーの新型デジタルペーパーをさわりに、ソニーストア銀座に行ってきた！ / SONY DPT-RP1,258003
2017-05-25,【違うのがキタｗｗｗｗｗ】iPhone 7 Plus用の新しいケースを海外から輸入してみたら、注文したのと違うのが届いた。,759401
2017-05-23,【新発売】もう失敗しない！これが次世代のチェキだ！FUJIFILM instax SQUARE SQ10 がやってきた！後編,225498
2017-05-21,【新発売】もう失敗しない！これが次世代のチェキだ！FUJIFILM instax SQUARE SQ10 がやってきた！前編,530098
2017-05-19,ユニクロの任天堂コラボTシャツ、ついに発売！どうぶつの森 キッズTシャツを無理やり着る36歳のおじキッズ！！！,467048
2017-05-12,瀬戸ぷーん亭にようこそ！第三回「高菜の油炒めぶっかけご飯」,964647
2017-05-08,上野動物園でテスト撮影してきました！Panasonic LEICA DG VARIO-ELMARIT 12-60mm/F2.8-4.0,241978
2017-05-06,【ニンテンドースイッチ】Proコントローラーを3週間使ってみた感想。,1296317
2017-05-05,【検証】Amazon Prime Now は本当に１時間以内で届くのか？確かめてみた。,921559
2017-04-30,自分のオリジナル時計を作ってみよう！ソニーの新しい電子ペーパー時計「FES Watch U」がやってきた！後編,344517
2017-04-28,【ニンテンドースイッチ】マリオカート8 デラックス + Joy-Conハンドルセット買ってみた！,1884284
2017-04-27,【最速レビュー】ソニーの新しい電子ペーパー時計「FES Watch U」がやってきた！前編,500638
2017-04-25,2ヶ月待ちの新レンズ！GH5につけるならこのレンズでしょ！Panasonic LEICA DG VARIO-ELMARIT 12-60mm/F2.8-4.0,441378
2017-04-24,ビデオシンセサイザーで遊んでみた！ / Critter & Guitari - ETC Review 2/2,214616
2017-04-23,謎の機材「ビデオシンセサイザー」がやってきた！ / Critter & Guitari - ETC Review 1/2,205295
2017-04-22,Premiere Pro 大型アップデート紹介 第二回「オーディオ編」,121944
2017-04-22,Premiere Pro 大型アップデート紹介 第一回「テロップ編」,382658
2017-04-20,写真管理ソフト「Adobe Lightroom」のヤバさにやっと気づいた。,584539
2017-04-18,「うつを一発で治す方法」に共感できたのでちょっと語ってみる。,978804
2017-04-16,ダイエットの味方！コンビニで買える低糖質食品を紹介します！,610318
2017-04-15,【奇跡】長続きしない男・瀬戸弘司、10キロのダイエットに成功する。,965845
2017-04-13,【小学一年生】一部の大人が大興奮！「ドラえもん うたって！こえピアノ」で味のあるサンプリング素材をつくろう！,485992
2017-04-12,絵が下手な人でもイラストがスラスラ描ける！人工知能お絵描きツール「AutoDraw」がめっちゃ楽しいｗｗｗ,341484
2017-04-11,【本命キタ！】ついにカルビーから発売！パクチー味のポテトチップス！パクチストの俺が食レポするわ！,485519
2017-04-10,お花見に行ったときの写真を公開します。,372634
2017-04-09,これはクセになるｗｗｗ いま話題の新感覚おもちゃ「ハンドスピナー」買ってみた！ / GH5 4K 60p撮影,1089190
2017-04-08,やっとキターーー！待望の新型ミラーレス一眼「GH5」がやってきた！,775176
2017-04-07,【マクドナルド】新レギュラーメニュー「グラン」どれが一番おいしいのか食べくらべてみた！,1093624
2017-04-06,3年4ヶ月間、倉庫に眠っていた「アレ」を開封します。,615569
2017-04-04,パナソニックがついに発売した最終兵器「DMW-XLR1」！そして俺のGH5は・・・,575754
2017-04-03,セトコウジ、再始動！,849403
2017-03-08,【神ゲー】『ゼルダの伝説 ブレス オブ ザ ワイルド』の面白さを全力で解説するわ！後編,527238
2017-03-07,【神ゲー】『ゼルダの伝説 ブレス オブ ザ ワイルド』の面白さを全力で解説するわ！前編,1036518
2017-03-04,【地獄】ニンテンドースイッチの2人用ソフト「1-2-Switch」をひとりでやるとこうなる。,1379041
2017-03-03,【速報】ついにキターーー！！！ニンテンドースイッチがやってきた！ / Nintendo Switch,2735350
2017-02-14,【ほぼ最速レビュー】AirPods vs BeatsX 速聴選手権！「BeatsX」がやってきた！完結編,428984
2017-02-13,【ほぼ最速レビュー】AirPodsと聴き比べてみた！「BeatsX」がやってきた！後編,675906
2017-02-12,【ほぼ最速レビュー】ケーブルが生えたAirPods！「BeatsX」がやってきた！前編,1709350
2017-01-27,【祝！カラオケ配信！】ミツアキTVラップがJOYSOUNDで歌えるようになりました！,263141
2017-01-21,【大苦戦！】Nintendo Switch 争奪戦！みんなどこで予約した！？,1104474
2017-01-04,【涙の結末】感情を失った次男 vs Apple AirPods,909395
2017-01-03,【かわいすぎ注意！】めいっこのやることなすこと、ぜんぶまねするおいっこ。,616343
2017-01-02,【幻のアイス！】北陸限定「ルマンドアイス」をついに手に入れた！クッソうまいｗｗｗｗｗｗｗ,388837
2017-01-01,【瀬戸の飯テロ】瀬戸家のしゃぶしゃぶを初公開！,1116659
2016-12-31,#お正月だから言うけど今年こそ：瀬戸弘司,365917
2016-12-31,死んだふりをしながら、年を越してみた。,475913
2016-12-31,【実家へGO！】瀬戸弘司、今年も福井に帰る。,563633
2016-12-27,瀬戸弘司が選んだ！2016年 本当に買ってよかったものランキング 5位→1位,1094249
2016-12-25,瀬戸弘司が選んだ！2016年 本当に買ってよかったものランキング 10位→6位,1980615
2016-12-24,メリークリスマス！あの有名ユーチューバーから謎のお祝いが届いた！！！,443496
2016-12-22,【謝罪】私はみなさんの期待を裏切ってしまいました。,897745
2016-12-21,100万人ユーチューバー集結！YouTube FanFest レッドカーペット！,529966
2016-12-19,【ほぼ最速レビュー】Apple純正ワイヤレスイヤフォン「AirPods」がやってきた！ / アップル エアーポッズ,2396844
2016-12-18,ついに日本上陸！ピークデザインのカメラバッグがやってきた！後編 / Everyday Backpack 30L,272292
2016-12-15,ついに日本上陸！ピークデザインのカメラバッグがやってきた！前編 / Everyday Messenger 15,369044
2016-12-14,福袋争奪戦！ヨドバシドットコム「夢のお年玉箱 2017」去年は撃沈した瀬戸弘司が３度目の戦いに挑む！,891173
2016-12-12,【激似】自分の顔の画像から3Dキャラクター作ってみた！,346259
2016-12-10,【素人の散髪】バーバーしずえ 第五回「顔長ヘアー」,765101
2016-12-09,【瀬戸の3D寸劇】第3話「言えない」,157106
2016-12-05,【3年間ずっと隠してました】俺のWindowsノートPCを公開します。,459675
2016-12-03,【瀬戸の3D寸劇】第1話「瀬戸弘司、とうとう3DCGに手を出す」,360365
2016-11-21,【変換アダプター地獄】Touch Barで浮かれてる場合じゃねえぞ！これが新型MacBook Proの現実だ！,1008354
2016-11-20,【解決！】MinecraftをプレイするときでもTouch Barにファンクションキーを常に表示できます！ / Macbook Pro 2016,213358
2016-11-20,【重要】Touch Bar上に常にファンクションキーを表示させておく方法。MacBook Pro 2016,338391
2016-11-19,新機能のTouch Barがスゴい！！！Macbook Pro Late 2016がやってきた！,1111997
2016-11-15,「ミツアキTVラップ ウクレレVer.」楽譜を配布しますっ！そして「ぷんレレ」がついにやってきた！,226207
2016-11-14,見せます！瀬戸弘司 ✕ 渡辺海智 ウクレレトークセッションの様子！,170312
2016-11-12,なつかしのゲームを実況プレイ！ファミコンミニがやってきた！後編,586650
2016-11-11,ヤバいウクレレができたwww 瀬戸弘司オリジナルウクレレ「ぷんレレ」ついに完成！！！,210456
2016-11-10,小さすぎワロタｗｗｗ ファミコンミニがやってきた！前編,1180850
2016-11-06,【速報】ミツアキTVラップがついに配信開始！そして新たに「ミツアキTVラップ geniway Remix」も登場！,407759
2016-10-28,新型MacBook Pro発表！USBもHDMIもSDカードスロットもMagsafeも全部なくなっちゃった！これホントに便利なのかよwww,831103
2016-10-27,【PSVR】友達にやらせてみて一番盛り上がったのは…やっぱりホラーでした。,602175
2016-10-26,どんな言葉でもラップにしてしまうアプリ「オートラップ」を試してみたら、ひどすぎるラップができたｗｗｗ,892574
2016-10-25,Apple Pay いよいよ日本でもスタート！さっそく使ってみた感想！,1500931
2016-10-22,やっとキターーー！！！PlayStation VRがやってきた！,976645
2016-10-20,【恒例】36歳の誕生日プレゼントが届いた。,733901
2016-10-19,【ご報告】瀬戸弘司、結婚しました！,2145646
2016-10-18,【悲劇】瀬戸弘司、本当に怒る。,2120613
2016-10-13,ついに見つけた…iPhone 7 Plus ジェットブラックに合う最高のケース。,1595800
2016-10-11,【怒りと悲しみ】俺のiPhone 7 Plus ジェットブラックに合うケースは一体どこにあるんだよっ！！！,674101
2016-10-09,【悲報】iPhone 7 Plusの望遠レンズ、使い方によってはほぼ意味がないことが判明。,906447
2016-10-05,ぼくが購入したiPhone 7 Plus用ケースと保護ガラスを紹介するよ！,1384385
2016-10-04,やっとキターーー！iPhone 7 Plus ジェットブラックがやってきた！,1780552
2016-10-01,【素人の散髪】バーバーしずえ 第三回「ふわふわツーブロック」,910792
2016-09-29,【天使】広瀬すずちゃんの癒しボイスがいつでも聴ける「すずボイス」が完全に神アプリだった。,1092487
2016-09-27,【素人の散髪】バーバーしずえ 第四回「バリカンマスターしずえ」,856617
2016-09-24,【PSVR】これが最後のチャンス！PlayStation VR を予約します！！！,559285
2016-09-22,瀬戸弘司＆渡辺海智 ウクレレトークセッション！参加者にはレアグッズをプレゼント！,172268
2016-09-21,【閲覧注意】新しく買ったクツに異変が…。,710074
2016-09-16,【速報】iPhone 7 Plus ジェットブラックを裏ルートから極秘入手！,1246646
2016-09-15,【速報】本日発売のPokémon GO Plus、いまならAmazonでふつうに買えるぞ！,294835
2016-09-15,(ﾟДﾟ)ゴルァ！瀬戸弘司のクイズアプリ、勝手に作るんじゃねえ！！！,805456
2016-09-13,瀬戸弘司、ついに仏像になる。/ らほつニットキャップ,388933
2016-09-11,【衝撃】次男と三男から「あやしい本」が届いた…。,477041
2016-09-09,瀬戸弘司、iPhone 7 Plusをものすごいスピードで予約する。,1008394
2016-09-09,ついにキターーー！Canon EOS 5D mark IV 開封の儀！,621466
2016-09-08,iPhone 7/7 Plus 発表まとめ！さあどうする！？買う？買わない？,1242000
2016-09-07,ちょっと旅行にいってきます！そして、今夜はiPhone 7の発表だ！！！,360161
2016-09-05,【Amazon高額ポチり】瀬戸弘司、髪を黒くして53万円のアレをポチる。,637199
2016-09-02,【瀬戸の雑談】ミルミル / ツインクル / さけるチーズ バター醤油味 / W杯最終予選 / ちょいのっぽ君 / 錦織ポロシャツ,348571
2016-09-01,【告知！】島村楽器のウクレレトークイベントに出演します！そして…もうひとつスゴいお知らせが！！！,135120
2016-08-31,男性諸君！クサイ男は嫌われるぞ！スメルハラスメントに気をつけろ！,435800
2016-08-29,【分解】何としてでもこじ開けたいっ！ダイソン掃除機の開けちゃダメなところを開けてみた！,463772
2016-08-26,僕が持ってるジャズの本を何冊か紹介します。,142433
2016-08-20,【開封を楽しむ動画】かわいいシンセサイザー「Teenage Engineering OP-1」,398963
2016-08-19,Amazonで人気の夏用スリッパ、買ってみた！,242581
2016-08-18,またキターーー！！！実家から謎の荷物が届いた！,734576
2016-08-16,【瀬戸弘司のポチりまSHOW!!】錦織圭選手が着ていたUNIQLOのポロシャツが爆発的に売れてるらしい！,236026
2016-08-07,【大失敗】金髪にしようとしたらおかしなことになった。,846732
2016-08-06,【U-FES 2016 大阪】ついに本番！ミツアキTV、念願の初ステージ！！！,744604
2016-08-05,【大阪U-FES旅行 2日目】U-FES 2016 大阪、リハーサル日！,301973
2016-08-04,【大阪U-FES旅行 1日目】誰得！おじさん旅！京都・大阪編,369994
2016-08-03,これ、ポケモンGOで使えるぞ！iPhoneといっしょに持てるモバイルバッテリー「NuAns TAGPLATE」,580756
2016-08-02,New ニンテンドー 3DS LL スーパーファミコン エディションがやってきた！,992598
2016-08-01,【謝罪】瀬戸弘司のカメラ、壊れてませんでした！すみませんでしたあああああ！！！,425593
2016-07-30,ちょっとした旅行に最適！「かわるビジネスリュック」がやってきた！後編,255613
2016-07-29,瀬戸ぷーん亭にようこそ！第二回「うなぎ・オン・ザ・ライス」,1289536
2016-07-28,ついに新作キターーー！！！「かわるビジネスリュック」がやってきた！前編,654278
2016-07-26,俺は怒ってる！愛用のカメラ「GH4」がいきなりぶっ壊れたんやけど！！！,454287
2016-07-23,【ポケモンGO チート技】ターンテーブルを使って「ポケモンのたまご」をかえしてみた！,961903
2016-07-22,【ポケモンGO】１時間やってみた正直な感想。,1002594
2016-07-21,【超速報】ポケモンGOキターーー！！！セトチュウ、ゲットだぜ！！！,575829
2016-07-21,【恐怖】SNOW残念おじさん、現る。,886259
2016-07-19,ウクレレ自作曲のTAB譜を自力で作ってみた！ / TablEdit,233819
2016-07-18,【ポケモンGO】リリース前になんか準備しておくものってある？ / バッテリーとか。スマホの録画方法とか。,438815
2016-07-15,"【激安ウクレレ】これ大丈夫？3,800円の中国製ウクレレがやってきた！後編",419678
2016-07-14,"【激安ウクレレ】これ大丈夫？3,800円の中国製ウクレレがやってきた！前編",606873
2016-07-12,みんなは何買った？Amazonプライムデー 2016 結果報告！,758314
2016-07-09,最高のマイク、見つけました。後編 / SENNHEISER MKE600,342830
2016-07-08,最高のマイク、見つけました。前編 / SENNHEISER MKE600,471854
2016-07-07,【細かすぎるマイク雑談】ノイズを減らすために２つのアクセサリを導入 / RODE SM3 & Canon AB-E1,249067
2016-07-04,俺、ハンモックデビューするわ。後編,570007
2016-07-03,俺、ハンモックデビューするわ。前編,894020
2016-07-02,さっそくミスった！！！Canon純正のEOS専用ステレオマイク「DM-E1」がやってきた！後編,262961
2016-07-01,ついに発売！Canon純正のEOS専用ステレオマイク「DM-E1」がやってきた！前編,324496
2016-06-22,俺は怒ってる！原宿系ファッションには負けねえ！真の最先端ファッションってものを教えてやる！,746337
2016-06-20,【弾いてみた】スプラトゥーンの楽譜が発売！ / ピアノで楽しむ スプラトゥーン,628289
2016-06-19,【アニメ寸劇】食べログで高得点のおいしいラーメン屋,716496
2016-06-16,【MV】うんこのダンスミュージック,528743
2016-06-15,ジョシュアのヤバい日本語 / 後編,839444
2016-06-14,ジョシュアのヤバい日本語 / 前編,902323
2016-05-31,KORG nanoKEY Studio がやってきた！後編 (3/3) 最終回！,285667
2016-05-30,KORG nanoKEY Studio がやってきた！中編 (2/3) 細かい操作方法を解説！,296878
2016-05-29,やっと発売！KORG nanoKEY Studio がやってきた！前編,1007510
2016-04-08,【告知】明日、SONYのマインクラフトイベントに出演します！,903785
2016-03-13,【新コーナー】瀬戸ぷーん亭にようこそ！ 第一回「キャベツのレタス添え」,1379499
2016-03-12,ついに「金のアレ」がキターーー！チャンネル登録者100万人の記念品が届いたぞ！！！,809992
2016-03-04,ドット絵のピカチュウがヤバい！ポケモンセンターで20周年記念グッズいっぱい買ってきた！,664619
2016-02-29,2DSはおもちゃ感がスゴいぞｗｗｗ / ニンテンドー2DSがやってきた！後編,1446937
2016-02-28,初代ポケモン世代、歓喜！ニンテンドー2DSがやってきた！前編,997278
2016-02-27,伝説のゲーム機「ゲームボーイミクロ」がやってきた！後編,1086089
2016-02-26,伝説のゲーム機「ゲームボーイミクロ」がやってきた！前編,1326828
2016-02-22,【試してみた！】ポッキーと午後の紅茶を一緒に食べるとレアチーズケーキ味になるらしい！,630326
2016-02-21,13インチのノートPCが欲しくなる危険なバッグ…。ひらくPCバッグminiがやってきた！後編,280461
2016-02-19,【緊急企画】クイズ！何が入っているでSHOW！ / ひらくPCバッグmini,319533
2016-02-18,大人気の「ひらくPCバッグ」が小さくなって新登場！ひらくPCバッグminiがやってきた！前編,428674
2016-02-13,【アニメ寸劇】こんなバレンタインチョコはいやだ！,428780
2016-02-10,【ちょっと不安】海外からガチのポモドーロタイマーを輸入してみた。,384735
2016-02-08,瀬戸弘司 / 朝ごはんのうた,879908
2016-02-07,【謎の荷物！】UUUMから登録者100万人のプレゼントがいきなりキタ！！！,629251
2016-02-05,【トイデジ対決！】デジタルハリネズミ4.0 vs ホルガデジタル！ / ホルガデジタルがやってきた！後編,295338
2016-02-04,【トイカメラ】あの「ホルガ」がデジタルになったぞ！ホルガデジタルがやってきた！前編,437662
2016-02-02,【悲願】瀬戸弘司、ついにチャンネル登録者数100万人達成！みんなありがとう！！！,1057525
2016-01-30,【素人の散髪】バーバーしずえ 第二回 「どんぐりヘアー」,954822
2016-01-27,興奮！すごい耳コピ本見つけた。,487641
2016-01-26,【マクドナルド】賞金140万円！名前募集の新バーガーとチョコポテト、食べてみた！,1975792
2016-01-24,【便利グッズ】ねえ、みんな「ダンちゃん」って知ってる？,548192
2016-01-21,【セブンカフェドーナツがリニューアル！】ミスド VS セブン！ドーナツ食べくらべ対決リベンジ！,1424740
2016-01-18,勇者セト「雪のカブト」を作るため、雪を探しに行く。,503211
2016-01-16,俺もPerfumeになれる！？オートチューンでハモってみた！ / Auto-Tune 8,549887
2016-01-14,ローランドのMIDIキーボード「A-49」買ってみたら、めっちゃ良くてテンション上がった！,563913
2016-01-12,【ビックリ！】１歳の赤ちゃんがマイクラ実況のオープニング曲聴いてノリノリになってる！,1384067
2016-01-11,【どうでもいい】母親が新しい習い事「フラワーアレンジメント」をはじめたようです。,317767
2016-01-10,【マクドナルド】しなしなのポテトを復活させる方法！ / 感情を失った次男クッキング,2438860
2016-01-09,プロフェッショナル仕事の流儀「特徴を失った三男 瀬戸堅悟」,322534
2016-01-09,プロフェッショナル仕事の流儀「感情を失った次男 瀬戸直樹」,449233
2016-01-09,【マクドナルド】ハッピーセット「スーパーマリオ」８セット！一気に開封するよ！,1778287
2016-01-08,【家族で大食いチャレンジ】マクドナルド ハッピーセットを８セット食い尽くす！！！,2214756
2016-01-07,【瀬戸の飯テロ】俺が選んだコンビニ夜食！一緒に食べようぜ！,3189951
2016-01-07,プロフェッショナル仕事の流儀「ユーチューバー 瀬戸弘司」,723416
2016-01-04,俺が勝手に決めるシャーペンNo.1決定戦！クルトガ vs オレンズ vs デルガード！,652325
2016-01-02,あけましておめでとうございます！新年一発目の商品紹介です！,610001
2015-12-30,瀬戸弘司が選んだ！2015年 本当に買ってよかったものランキング 5位→1位,869571
2015-12-28,瀬戸弘司が選んだ！2015年 本当に買ってよかったものランキング 15位→6位,662236
2015-12-25,【クリスマスプレゼント】サンタクロースから巨大なプレゼントが届いた！,772557
2015-12-24,【ミツアキTVラップ】紅白ジャスティス！ミツアキTVが紅白歌合戦に出場したらこうなる！,5952976
2015-12-21,【リベンジ】ヨドバシドットコムの福袋「夢のお年玉箱 2016」ふたたび！,474950
2015-12-21,大人気のワイヤレススピーカー「Bose SoundLink Mini II」を買ってみた！,1639832
2015-12-19,キターーー！超レアグッズ「Canon ミニチュアカメラ」を開封します！,760468
2015-12-17,【炎上】ヨドバシドットコムの福袋「夢のお年玉箱 2016」アクセス集中でまさかの炎上！,684254
2015-12-16,奇跡が起きた！限定20セットの超絶レア「ミニチュア◯◯◯」を注文できた！！！！！！！,645583
2015-12-11,ポケモンGOに最適！Apple純正バッテリーケース！iPhone 6s Smart Battery Case 買ってみた！,1754405
2015-12-09,もはや予測不可能！！！母親から謎の箱が届いた。,646544
2015-12-08,パクチー好きにはたまらない！パクチー焼きそば、作ってみた！,573376
2015-12-05,【差し入れ紹介コーナー #5】イモコウジ、芋をもらいすぎて、ついに降参。,389138
2015-12-04,【おしらせ】秒速ドリーマーの差し入れについて。,146368
2015-12-04,「Amazonパントリー」ってなに？とりあえず試しに使ってみた！,535651
2015-12-03,【差し入れ紹介コーナー #4】こんにちは！じゃがいもユーチューバーです！,297134
2015-12-03,【差し入れ紹介コーナー #3】謎の重い物体！？,276439
2015-12-01,【差し入れ紹介コーナー #2】言っとくけど俺、じゃがいもキャラじゃないんで！,276126
2015-11-30,最強のアフレコ環境を作ってみた。後編 / RODE NT2-A & Studio Arm PSA1,260499
2015-11-29,みんなありがとう！劇場でいただいた差し入れを紹介します！,271798
2015-11-27,【商品紹介ダンス】エバラ スリムカクテキダンス！,407595
2015-11-24,【近況報告】U-FES 2015 / ボンボンTV / 秒速ドリーマー,148976
2015-11-20,iPad Proを液タブ化！Apple Pencil との相性バツグン！神アプリ「Astropad」でPhotoshopを操作してみた！,704371
2015-11-19,【速報】Apple Pencil がついにキターーー！！！さっそく使ってみたよ！,1271506
2015-11-18,Apple Pencil が届かないから、ドラえもんのハイチュウでも食うわ。,436098
2015-11-17,【朗報】瀬戸弘司、ついに白髪を染める。,400535
2015-11-14,【開封レビュー】iPad Proがやってきた！,1019306
2015-11-13,瀬戸弘司、ついに舞台に立つ！劇団スカッシュさんの舞台『秒速ドリーマー』に出演します！,253652
2015-11-12,iPad Pro は売ってるのに、Apple Pencil が品薄になってるってどういうことよ！,331979
2015-11-11,iPad Pro ついに予約開始！ゴールドの128GBを予約！Apple Pencil、Smart Keyboardも！,382391
2015-10-22,最強のアフレコ環境を作ってみた。前編 / RODE NT2-A & Studio Arm PSA1,505566
2015-10-19,【アラフォー突入】瀬戸弘司、35歳になりました。,484803
