投稿日,タイトル,再生数
2020-07-06,人間の血を抜いて捧げる儀式が怖すぎる悲劇のホラーゲーム 「返校」 #2,371186
2020-07-05,飛行機事故から「生存する方法を教えてくれるゲーム」が危険すぎる,1096414
2020-07-04,赤帯になるまで終わらない Dead by Daylight 4周年【生放送録画】,925266
2020-07-04,超ぶっ飛んだ「絶対にときめけない乙女ゲーム」が変すぎる,409110
2020-07-03,そこから海に飛び降りるのは危ないだろ「あつまれ どうぶつの森」【22日目】,382201
2020-07-02,獣医さんになってケガをしたペットを治療する最新ゲームが色々やばくて笑った,608777
2020-07-01,姿を変えてしまった学校から脱出を目指す悲劇のホラーゲーム 「返校」 #1,512074
2020-06-30,【2人実況】囚人と警察に分かれて刑務所から脱獄を目指すゲームがツッコミどころしかない,317975
2020-06-29,めちゃくちゃヤバくて面白い「飼育員vs.動物」のゲーム見つけた,1422494
2020-06-28,誰しもが“やったことない”海外の謎ゲーム「The Running Man」が面白すぎる,273402
2020-06-27,伝説のゲーム「Wii スポーツ」で起きたとんでもない反則技が面白い,496418
2020-06-26,ふざけたやつしかいない集団決闘ゲームがとんでもない展開になって笑った,1025408
2020-06-25,全員一度はやったことある昔の超流行ゲーム「 テンプルラン 」が懐かしすぎて面白い,1306455
2020-06-24,超本格的お菓子作りゲームで「ティラミス」を作ってみたらめっちゃ笑った【Cooking Simulator】,699310
2020-06-23,遊園地で「招かざる客」を追い払う謎解きゲームが不気味すぎる【Hello Guest】,540801
2020-06-21,製作者が「失恋した勢いで作り始めたゲーム」がめっちゃ失恋を引きずってる,404770
2020-06-20,「お金無限」チート使って大富豪生活をしたら大事件が起きまくってめっちゃ笑ったSims4,945751
2020-06-18,超ぶっ飛んでて笑ってしまうホラーゲーム「 ぴえん 」,2921311
2020-06-18,今年一番狂ってて笑えるホラーゲームの衝撃の結末を理解できる人いる？【 GO HOME 製品版 後編】,1358855
2020-06-17,「完全版」へと進化した今年一番狂ってて笑えるホラーゲーム【 GO HOME 製品版 前編】,1460395
2020-06-16,すべての出来事は運命だ。神ゲー「The Last of Us」 最終回,520580
2020-06-15,行方不明者の親族が狂いだす「いじめ探偵ホラーゲーム」が衝撃のエンド【 行方不明 | Missing Children 後編 】,700576
2020-06-14,世界の神ゲーが大集合した「世界のアソビ大全51」のオンラインが楽しすぎて笑う,652604
2020-06-13,いじめ探偵として「失踪した子ども達を探す」ホラーゲームが面白い【 行方不明 | Missing Children 前編 】,879078
2020-06-12,もう尋問のレベルを超えてるんだよ。神ゲー「The Last of Us」 #10,568533
2020-06-10,「禁忌の工事現場」からの脱出を目指すホラーゲームが怖くて笑った,484708
2020-06-09,あつ森で「実の妹の島」に訪問したら半端ないほど島開拓してて笑った【あつまれ どうぶつの森】,398891
2020-06-08,緊迫した場面で特殊な動きするのやめてくれ。神ゲー「The Last of Us」 #9,522375
2020-06-07,Twitterで話題の「悪魔っ娘を口説いてハーレムを目指すゲーム」が面白い,1268677
2020-06-06,赤髪のともvs.ポッキーの本気の殴り合い決闘ゲームで爆笑した【Gang Beasts 実況】,353453
2020-06-05,世界のアソビが大集合した神ゲー「世界のアソビ大全51」が面白すぎる,878384
2020-06-04,それじゃお別れだ、ってカッコよすぎるだろ。神ゲー「The Last of Us」 #8,538928
2020-06-03,とんでもない事になった結婚記念写真「あつまれ どうぶつの森」【21日目】,340995
2020-06-02,通常の100倍滑る氷の上でペンギンがスケートする海外ゲーム,369486
2020-06-01,巨大な仕掛けだらけの工場で爆笑バグが起きまくるふにゃふにゃ大冒険 Human: Fall Flat,711464
2020-05-31,リムジンが通れる橋を作ろうとしたらとんでもないことになった 【 Poly bridge 2 】,2178568
2020-05-30,ゾンビは平気でサソリは怖いっておかしいだろ。 神ゲー「The Last of Us」 #7,570022
2020-05-29,この世で最も酷くて誰も理解できないゲーム「My Name is Mayo」,305464
2020-05-28,ゾンビだらけの病院で死闘を繰り広げる斬新すぎるホラーゲーム「Infected Maze / 感染メイズ」,901153
2020-05-27,あのサイレントヒルから参戦した新殺人鬼「エクセキューショナー」で全吊り&大暴れ！【Dead by Daylight】,681620
2020-05-26,人の誕生日会に勝手に押しかけて散々汚して帰る悪魔「あつまれ どうぶつの森」【20日目】,375705
2020-05-25,完全に敵と組んでコントしてるだろ。 神ゲー「The Last of Us」 #6,548530
2020-05-24,次々と理解不能なことが起きるモーニングルーティンを体験できるホラーゲーム,390506
2020-05-23,Dead by Daylight絶対に負けられない闘い！！！ ゲスト:れん【生放送録画】,942034
2020-05-23,海で最強の捕食生物「巨大サメ」になって人を喰うヤバすぎるゲーム【Maneater】,1138539
2020-05-22,キッチンカー経営で世界一を目指す料理ゲームがヤバすぎて笑う,560041
2020-05-21,許さないからなああああああ！！！「あつまれ どうぶつの森」【19日目】,498712
2020-05-20,初心者に渡す銃がいきなりデカすぎるんだよ。 神ゲー「The Last of Us」 #5,691112
2020-05-19,ネット広告で見つけた「絶体絶命の女の子をぶっ飛んだアイテムで救うゲーム」,1812991
2020-05-18,「史上最悪なユーザー評価のゲームは一周回って神ゲー説」が面白すぎる,810889
2020-05-16,これは人気が爆発しますわ...！！「あつまれ どうぶつの森」【18日目】,544112
2020-05-15,Dead by Daylight1桁ランクに行きたい男の悲劇の物語【生放送録画】,1169659
2020-05-15,何も考えずにショットガンを撃てばいいだけだって？正解だよ。 神ゲー「The Last of Us」 #4,639697
2020-05-14,海の上に世界一細長い家を建てて大家族で暮らしたらめっちゃ笑ったSims4,618172
2020-05-13,顔も知らない4人で協力してカオスな文章を作るゲームが面白い,1209779
2020-05-12,閉ざされた住宅街からの脱出ホラーゲーム「徘徊呪」が怖くて笑ってしまう,2506790
2020-05-11,あっ、やばいミスしたわ...。「あつまれ どうぶつの森」【17日目】,509009
2020-05-10,敵と至近距離なのに大声で会話しだす度胸がやばすぎる。 神ゲー「The Last of Us」 #3,759889
2020-05-09,監視カメラ使ってゲーム実況者の普段の会話を隠し撮りしてみた,301821
2020-05-08,バイオハザードRE3の最高難易度を死なずにクリア目指す！with無限ロケラン【生放送録画】,1328274
2020-05-08,人間と動物の立場が逆転した工場から生き延びるホラーゲームがやばすぎる,1349546
2020-05-07,終わった・・・？「あつまれ どうぶつの森」【16日目】,531419
2020-05-05,主人公だけ敵に見つかる謎システムやめてくれ。 神ゲー「The Last of Us」 #2,925223
2020-05-04,最強の王国を作るゲーム「Kingdom Two Crowns」が楽しい【生放送録画】,685110
2020-05-04,全てがどうでもよくなる世界一の意味不明ゲームが面白い,530924
2020-05-03,動画で起きたあることについて怒ってます「あつまれ どうぶつの森」【15日目】,468359
2020-05-02,二人で生き抜け、この最悪な世界を。 神ゲー「The Last of Us」 #1,1929256
2020-05-01,この世で最も可愛いパーティーゲームがやばすぎません？,364760
2020-04-30,見た人は必ず衝撃を受ける「自分自身を変えないと脱出できない脱出ゲーム」,2549886
2020-04-29,巨大すぎる凍った怪物を洞窟で発見してしまいました...そして起きる悲劇...。 - Subnautica: Below Zero - Part8（新シリーズへ移行）,1996466
2020-04-29,一家心中があった家でぶっ飛んだ霊に襲われる「怨霊」というホラーゲームが怖くて笑う 最終回,450546
2020-04-28,ある新住民に対してブチギレてます「あつまれ どうぶつの森」【14日目】,532322
2020-04-27,あつ森の欲しい家具がガチの家に届くドッキリ【あつまれ どうぶつの森】,283536
2020-04-27,霊の物理攻撃がやばすぎて心が折れそうになる「怨霊」というホラーゲームが怖くて笑う #2,417270
2020-04-26,巨大ドリルで回転しまくるぶっ飛んだ大冒険で笑いまくる Human: Fall Flat,538560
2020-04-25,ゴールデンウイーク前にマリオカートで1位を3回取るまで終われない！！！【生放送録画】,602729
2020-04-25,裸族の霊が徘徊する物件で逃げ惑う「怨霊」というホラーゲームが怖くて笑う #1,976064
2020-04-24,新住民のせいである事件が起きて怒ってます「あつまれ どうぶつの森」【13日目】,587602
2020-04-23,「サバイバー4人vs.最恐の戦略家」のサバイバル脱出ホラーゲームで叫びまくる男【バイオハザード レジスタンス】,474251
2020-04-22,マリオメーカー2の超大型アップデートの「キラーマリオ」がやばすぎる,566325
2020-04-21,山奥にある怪奇現象だらけのハンバーガー店で働くホラーゲームが衝撃の結末で笑う,1142332
2020-04-20,うおおおお！？きたああああ！！！「あつまれ どうぶつの森」【12日目】,547614
2020-04-19,世界一狭い家に大家族で暮らしたらやばすぎることになったSims4,668844
2020-04-18,ついに最終形態へと進化したバケモノが怖すぎる絶望の大脱出劇「バイオハザード RE:3」 最終回,849929
2020-04-17,実在するネット情報を使って「いわくつき」のホラー映画の真実を追うホラーゲームが凄すぎる,949394
2020-04-16,ついに確率2%のレア無人島に行けたけど...あれ...？「あつまれ どうぶつの森」【11日目】,632649
2020-04-15,病院の地下にある研究施設が怖すぎる絶望の大脱出劇「バイオハザード RE:3」 #7,610770
2020-04-14,豚の視点で一生を追うゲームの結末がヤバすぎる,1278880
2020-04-13,最恐のバケモノが徘徊する病院で絶望の大脱出劇「バイオハザード RE:3」 #6,609791
2020-04-12,超話題の釣り大会に参加できなくて恨む「あつまれ どうぶつの森」【10日目】,480891
2020-04-11,人食い病が蔓延した病院が怖すぎる絶望の大脱出劇「バイオハザード RE:3」 #5,641955
2020-04-10,「歯磨きホラーゲーム」が最高に意味不明で笑ってしまう,346484
2020-04-09,ついに最終兵器まで使ってくる化け物で叫ぶ絶望の大脱出劇「バイオハザード RE:3」 #4,788029
2020-04-08,幻の巨大魚を住人にプレゼントしたらやばすぎた「あつまれ どうぶつの森」【9日目】,498236
2020-04-07,視聴者さんの島にランダムで訪問したらやばすぎた【あつまれ どうぶつの森 / 生放送録画】,695327
2020-04-07,最恐の武器を持った怪物に襲われて絶望の大脱出劇「バイオハザード RE:3」 #3,688914
2020-04-06,主人公が「意識を持ったスパゲッティ」のゲームがめっちゃ面白くて絶対に笑う,546922
2020-04-05,とんでもない怪物に寄生されて絶望の大脱出劇「バイオハザード RE:3」 #2,1056341
2020-04-04,住人にある物を渡したらめっちゃ笑った「あつまれ どうぶつの森」【8日目】,563789
2020-04-03,どこまで逃げても追いつめられる絶望の大脱出劇「バイオハザード RE:3」 #1,1258091
2020-04-02,島が大量の魚で埋まった理由とは...「あつまれ どうぶつの森」【7日目】,550609
2020-04-01,昔のWindowsに入ってた神ゲー「3Dピンボール」で笑う,390094
2020-03-31,レアな無人島がやばすぎる「あつまれ どうぶつの森」【6日目】,658896
2020-03-30,運動不足には地獄すぎるゲーム「リングフィットアドベンチャー」 #1【最終回】,338082
2020-03-29,深海の先にある未知の大地へ！氷塊から出てくる超巨大生物に絶叫！！！ - Subnautica: Below Zero - Part7,534571
2020-03-28,ガチでやばい魚を不意打ちで釣りあげて叫ぶ「あつまれ どうぶつの森」【5日目】,740000
2020-03-27,世界で１億ダウンロードされた伝説の脱出ホラーゲームの続編「Granny: Chapter Two」,1972324
2020-03-26,漂流者でとんでもない妄想を繰り広げる「あつまれ どうぶつの森」【4日目】,600667
2020-03-25,ふにゃふにゃ兵士の部隊でガチ戦闘するバトルゲームがヤバすぎて面白い,1067629
2020-03-24,僕の家がエイリアンに侵略されました...「あつまれ どうぶつの森」【3日目】,698754
2020-03-23,Dead by Daylightをめっちゃ叫びながら全力でやる男【生放送録画】,686068
2020-03-23,目指せ無音！「サイレント男選手権」が超おもしろい,206879
2020-03-22,ダブルお金のなる木がやばすぎる「あつまれ どうぶつの森」【2日目】,1020387
2020-03-21,人類がゾンビとなった世界に生きる「ニワトリの壮絶な日常を描いたゲーム」,527382
2020-03-20,「あつまれ どうぶつの森」の無人島生活が楽しすぎる【1日目】,1464597
2020-03-19,新作の「バイオハザード」で叫びまくって騒がしすぎる男【バイオハザードRE:3 体験版】,570633
2020-03-18,ダサすぎる服を着た生存者vs.まったく吊らない謎の殺人鬼【Dead by Daylight】,319574
2020-03-17,深海300mへの素潜りがヤバすぎる...！そしてついにシートラック制作！ - Subnautica: Below Zero - Part6,427412
2020-03-16,もう誰もプレイしていない昔のオンラインゲームをプレイしたら謎のチャットが流れ始めた...,1274027
2020-03-15,障害物のレベルが高すぎる「竹馬ゲーム」が本当にぶっ飛びすぎてて面白すぎる,550143
2020-03-15,衝撃のエンディング！カルト教団の本拠地でヤバすぎる罠に苦しむ2人探索型ホラーゲーム - The Watchers,308260
2020-03-14,次々と悩みを抱えたお客さんが乗車してくるタクシーゲームが凄い展開に...,414840
2020-03-13,ジェイソンの目の前で盛大に踊りだすとんでもない悲劇の脱出劇！！！ - 13日の金曜日 実況プレイ,638137
2020-03-12,ホワイトデー！気合だけで マカロン を作ってみた！！！【男の料理】,462591
2020-03-10,ゲーム実況生放送をして全力でトップを目指すゲームがとんでもなかった,301749
2020-03-09,【2人実況】死の罠で満たされた無数の部屋から脱出するぶっ飛んだゲーム,687143
2020-03-08,大型アップデート！危険すぎる北極海サバイバル再開だあああ！！！ - Subnautica: Below Zero - Part5,572683
2020-03-07,カルト教団の本拠地にあるヤバすぎる装置に苦しめられる2人探索型ホラーゲームが面白い - The Watchers,327718
2020-03-06,女の子が自分の体に「刺繍」をするゲームの感動が半端なかった,291700
2020-03-05,学校版Hello Neighbor？生徒たちが次々と行方不明になる罠だらけの学校がヤバすぎる・・・,791965
2020-03-04,妹を救うために廃墟ビルで人形の胴体を集めるホラーゲームがツッコミどころ満載で笑った,450451
2020-03-03,全てナレーターの指示通りに行動したらとんでもない結末になって面白すぎるゲーム - The Stanley Parable #2,369506
2020-03-01,二人の願いは叶うのか？感動して鳥肌が止まらないクライマックス - To the Moon 最終回,117586
2020-03-01,ついにお酒を飲んで酔っぱらいながら動画を撮り始めました,407953
2020-02-29,AI（人工知能）に管理された密室で次々と「奇妙な実験」を受けるゲームがヤバすぎる,422132
2020-02-28,ナレーターの指示通りに行動しないとぶっ壊れるゲームが面白すぎる - The Stanley Parable #1,608870
2020-02-27,「こんなゲームがあったらいいな」を全て叶えてくれるゲームが凄い,302344
2020-02-26,とんでもバグも起きる2人協力型探索ホラーゲームが鬼畜すぎて大絶叫しました - The Watchers,401050
2020-02-25,とある森で迷子になって彷徨っていたら「放棄された家」を見つけてしまう切ないゲーム,488670
2020-02-24,ついに判明する衝撃の過去に涙... - To the Moon #6,94118
2020-02-24,こんなに運の悪いマリオカート8DX見たことありますか？,306534
2020-02-23,予算を背景に使いすぎて主人公が棒人間になってしまったゲーム,543948
2020-02-22,子犬と一緒の生活が楽しすぎる,489200
2020-02-21,檻に閉じ込められた女の子の行動が衝撃的すぎて誰もが驚くゲーム,1187461
2020-02-20,ポッキー、スノボで大転倒しまくる,295432
2020-02-19,コンビニの夜勤中に「知らない物」が次々と届く怪奇現象ホラーゲームが怖くて笑う【夜勤事件】,3834386
2020-02-18,カルト教団の邸宅で即死鬼ごっこする2人協力型探索ホラーゲームで大苦戦して泣き叫ぶ - The Watchers,438993
2020-02-17,「殴り合い椅子取りゲーム」がほんとに狂気的でめちゃめちゃ笑う,224954
2020-02-16,遺体安置所の初仕事で信じられない事が起きて怖すぎるホラーゲーム,860533
2020-02-15,幼少期の壊れた記憶と隠された真実... - To the Moon #5,96170
2020-02-15,女の子と食事デートしたらとんでもない展開になって爆笑した,657748
2020-02-14,大暴走したネットカフェ経営ゲームがめちゃくちゃでもう限界です - Internet Cafe Simulator #6,416463
2020-02-13,ある動画について母からLINEが来た【ただ二人で喋るだけ動画】,154665
2020-02-12,全てがぶっ壊れ始めた大事件だらけのネットカフェ経営ゲームが面白い - Internet Cafe Simulator #5,554376
2020-02-11,カルト教団の本拠地で即死かくれんぼする2人協力型探索ホラーゲームが怖くて笑う - The Watchers,953085
2020-02-10,ネットカフェ経営ゲームなのに色々アウトな店に行けるのおかしいだろ！！！ - Internet Cafe Simulator #4,552816
2020-02-09,マインクラフトで「ガチ建築バトル」をしたら色々酷すぎてボツになった動画 - Minecraft （番外編#1）,340536
2020-02-08,大事故バグが起きまくるネットカフェ経営ゲームが面白くて笑う - Internet Cafe Simulator #3,587978
2020-02-07,引っかかる過去、深まる謎！二人はなぜ恋に落ちたのか...  - To the Moon #4,118964
2020-02-06,いかがわしいサイトを見る客をバットでぶん殴る事故だらけのネットカフェ経営ゲーム - Internet Cafe Simulator #2,747049
2020-02-04,謎の仮面を付けた子供が主人公のホラーゲームが衝撃のエンディングで悲しすぎる,363863
2020-02-03,ネットカフェを１から作って経営する海外のゲームの客がめちゃくちゃで面白い - Internet Cafe Simulator #1,787390
2020-02-02,【奇跡映像】この動画を見てドキドキしない人はいないと思います【Dead by Daylight】,664871
2020-02-01,不気味な洋館の立ち入り禁止な場所へ入ってしまうホラーゲームが怖すぎる,641602
2020-01-31,過去に戻るほど謎が深まる切なすぎる物語 - To the Moon #3,135247
2020-01-31,真冬の雪山で「なんでもありの雪溶かし対決」をしたら酷いことになった,259039
2020-01-30,色んな場面で「誰が一番危険なのか？」を当てるゲームが予想外の展開で面白すぎる,3180486
2020-01-29,巨大大陸のボス「最強の熊」と激闘する男達！珍バグも発生！！！ -  Raft - The Chapter1 END,759847
2020-01-28,お客様を監禁する水族館を作れるとんでもないゲームで笑う,421337
2020-01-27,この3人で誕生日パーティを開催したら閲覧注意レベルの事が起きた,248060
2020-01-26,死をもたらす影を避けて「巨大工場から脱出する」ゲームが闇深い,413207
2020-01-25,今年いっぱいで遊べなくなってしまう一番ぶっ飛んだゲーム - Happy Wheels,824771
2020-01-24,少しずつ明かされる過去！二人に迫られた究極の選択とは...？ - To the Moon #2,186865
2020-01-24,あの「ウォーキング・デッド」の世界を完全に再現したゾンビサバイバルVRが凄すぎる - The Walking Dead: Saints & Sinners,724156
2020-01-23,ついに巨大大陸に上陸！そこで熊に襲われる男達...！そして悲劇は起きていました。 -  Raft - The Chapter1 #4,697547
2020-01-22,ついにフォートナイトで僕のエモート「ポキ」が発売された！！！,740316
2020-01-21,ごく普通のシカが主人公のゲーム「DEEEER Simulator」がぶっ飛びすぎててめっちゃ面白い,2014548
2020-01-20,あらゆる角度から襲ってくるうさぎから身を守るホラーゲーム,246000
2020-01-19,「牛乳」を全力で守る謎の組織をパルクールと銃で全滅させるゲームが面白い,1094732
2020-01-18,ついにエンジン作製！イカダから船になった漂流生活が凄い -  Raft - The Chapter1 #3,1007877
2020-01-17,呪われたビデオを絶対に見てはいけない... - 3つのホラーゲーム,424137
2020-01-16,老人の最期の願いは「月へ行きたい」だった - To the Moon #1,310326
2020-01-15,"ポッキー、ついに高額の""あれ""を買ってしまう",218961
2020-01-14,深夜の遊園地で謎解き鬼ごっこするゲームが面白すぎる Hello Neighbor2,715460
2020-01-12,ニュースになるレベルのマリオカート8DX,383311
2020-01-11,廃墟となった豪華客船で猛獣ネズミに襲われる男達 -  Raft - The Chapter1 #2,723107
2020-01-09,呪われたテディベアにはマジで気を付けろ,452638
2020-01-07,バスローブ姿の女性が「殺人鬼を燃やして倒す」ホラーゲームの結末がぶっ飛んでて笑う,616586
2020-01-06,イカダ漂流サバイバルが超進化してついに生存者を発見...？ -  Raft - The Chapter1 #1,1315624
2020-01-05,3000円で買ったゲームの様子が変なんだけど...,889599
2020-01-04,音声認識機能がないのにプレイヤーの発言タイムがある参加型ホラーゲームが面白すぎる,459800
2020-01-03,このホラーゲーム理解できる人いねぇよ,413824
2020-01-02,【激闘映像】新年早々なんだこの悔しすぎる戦い・・・！【Dead by Daylight】,295753
2020-01-01,【GTA5】バイクで高速下山 2020,2800466
2019-12-31,おかしな場面集 2019  ～動画総集編～,1506471
2019-12-30,2019年の振り返り動画は真面目に撮りましょう,128791
2019-12-30,色んな車を事故らせてスコアを競う海外のぶっ飛んだゲームで超笑う,579412
2019-12-29,「脳を鍛える大人のNintendo Switchトレーニング」のまったく新しい脳トレが面白い,275648
2019-12-29,ルイージが大好きになるゲーム - ルイージマンション3 実況 最終回,277615
2019-12-28,ついに完成した最高の動物園！！！ - Planet Zoo 最終回,472708
2019-12-27,Twitterで「自分のことを検索」したらブチ切れてしまいました,298895
2019-12-26,納豆大好き男が「すごい納豆」を紹介するぞ！！！,183529
2019-12-25,クリスマスにマリオカートで1位を3回取るまで終われない！！！【生放送録画】,1395183
2019-12-25,クリスマスに「殺人サンタが斧持ってガチで襲ってくる」ホラーゲームが色々アウトで笑う,879135
2019-12-23,僕の彼女が機械かもしれないんだけど・・・【キカイなカノジョ】,228098
2019-12-22,本格的お料理ゲームのレシピを現実で完全再現したら美味しい料理が出来るの？それとも...？,521004
2019-12-21,ホテル最上階のセキュリティがやばすぎます - ルイージマンション3 実況 #15,236701
2019-12-20,全然サバイバルさせてくれない無人島サバイバルゲームが酷すぎて笑う,1235742
2019-12-16,危険な猛獣を「放し飼い」するぶっ飛んだ動物園 - Planet Zoo #5,488152
2019-12-15,マインクラフトの最新アップデートで追加された「ハチ」を捕まえに行く男達 - Minecraft （番外編#2）,401492
2019-12-14,とあるゲームをどうしてもクリアしたかったのでルールを捻じ曲げてしまいました,317851
2019-12-13,親フラボイチャ&全身豹柄男！個性が強すぎる5人組の大脱出劇！！！ - 13日の金曜日 実況プレイ,740846
2019-12-12,今までのゲームの概念をぶっ壊す新しい発想のゲームが面白い,581590
2019-12-11,最弱のボスだなって油断したらこれだよ... - ルイージマンション3 実況 #14,258820
2019-12-10,マジで今年一番ぶっ飛んでて笑えるホラーゲームだろこれ　GO HOME,2513247
2019-12-09,荒れてるってレベルじゃない学校からの謎解き脱出ゲーム,529424
2019-12-08,17歳の少女が作った「心の問題への理解と認知」を目的としたゲームが凄い,760220
2019-12-07,裸の巨漢達が全力で岩を投げ合う決闘ゲームが謎すぎる,210118
2019-12-06,仲間をぶん投げる鬼畜ルイージのお宝集め - ルイージマンション3 実況 #13,233338
2019-12-05,女の子のための「お姫様なりきり体験ゲーム」でめちゃめちゃな事ばかりする,458020
2019-12-04,動物にエサをあげれない悲劇が起きる絶望動物園 - Planet Zoo #4,393830
2019-12-03,激闘&大逆転！？マインクラフトでダイヤ早発掘対決がまさかの展開に！！ - Minecraft（番外編#1）,433310
2019-12-02,急に常識ない認定するのやめろ！！！,472925
2019-12-01,新型の掃除機の威力がヤバすぎるので見てください - ルイージマンション3 実況 #12,235827
2019-11-30,集団でトラップだらけの刑務所から脱出するゲームがめちゃくちゃすぎて面白い,1221964
2019-11-29,スマホカメラで家がお化け屋敷に...！どんどん迫ってくる機械人形が凄いゲーム - Five Nights at Freddy’s AR : Special Delivery,344006
2019-11-28,地下鉄で停電が起きたらどうなるか知ってますか？,309532
2019-11-27,奇跡のマジックをご覧あれ - ルイージマンション3 実況 #11,254287
2019-11-26,肉食猛獣が脱走するとんでもない動物園 - Planet Zoo #3,487058
2019-11-25,マインクラフトでリゾート風の家がついに完成した！けど・・・ - Minecraft Part15,420716
2019-11-24,ボスの謎の優しさが逆に怖いわ  - ルイージマンション3 実況 #10,270022
2019-11-23,正常な人間には理解できない「野生動物達のレースゲーム」で爆笑した【2人実況】,305745
2019-11-22,実はハトでした。,634436
2019-11-21,まさかアイツが黒幕じゃねぇよな？  - ルイージマンション3 実況 #9,263244
2019-11-20,登場人物が全員悪人なレスキュー隊のゲームがやばい【2人実況】,587251
2019-11-19,このゲームに常識は通用しません,1368300
2019-11-18,大悪党ルイージ、仲間を生贄に - ルイージマンション3 実況 #8,259379
2019-11-17,鉄の檻を壊して動物が襲ってくる危険な動物園 - Planet Zoo #2,637961
2019-11-16,大苦戦！マインクラフトで水中にトンネルを作ってみた - Minecraft Part14,473706
2019-11-14,スーパースタールイージ、ついに映画出演 - ルイージマンション3 実況 #7,288567
2019-11-13,【雪山】ふにゃふにゃ人間がする「二人乗りスノボ」が大事故すぎる - Human:Fall Flat【2人実況】,559711
2019-11-12,人喰い植物がやばすぎる - ルイージマンション3 実況 #6,291634
2019-11-11,ちょっとおかしな私のメイクポーチの中身紹介！,317501
2019-11-10,自分だけの「野生動物の王国」を作って王になる！！！ - Planet Zoo #1,1043296
2019-11-09,世界一いらない伏線回収 - ルイージマンション3 実況 #5,366366
2019-11-08,衝撃のラスト...！切なすぎるエンディングに涙 - Little Misfortune 最終回,268358
2019-11-07,あの伝説の爆笑ゲーム「I Am Bread」の完全新作！ - I Am Fish,882445
2019-11-06,前回の動画の「あれ」が不評だったんだけどおおお - ルイージマンション3 実況 #4,423606
2019-11-05,俺の心臓でサッカーするんじゃねぇ！！！ - Happy Wheels,1493581
2019-11-04,あれ、このゲームの主役って誰だっけ？ - ルイージマンション3 実況 #3,446884
2019-11-03,マインクラフトでホラーゲームよりビックリしました！第二拠点作りスタート！ - Minecraft Part13,431317
2019-11-02,前回の動画の違和感の理由を教えます - ルイージマンション3 実況 #2,599321
2019-11-01,事故物件に住んでる友達を訪ねたらヤバいことが起きた,1430677
2019-10-31,主人公が臆病すぎるオバケ退治ゲーム - ルイージマンション3 実況 #1,922754
2019-10-30,隣人さんとの「人狼脱出ゲーム」でついに最高の勝利を収める！！！,659362
2019-10-29,女子高校生が学校内で殴り合いをするゲームがカオスすぎて爆笑した【サクラスクールシミュレーター】,1645347
2019-10-28,ついに正体を現した悪魔！そして謎の家の地下室の中へ・・・ - Little Misfortune #3,353346
2019-10-27,マインクラフトで水の流れるガラス張り鉄道トンネル作ってみた - Minecraft Part12,492045
2019-10-26,人生初の料理番組に出演したらガチ放送事故を起こしました【Cooking Simulator】,859301
2019-10-25,ついに製品版！隣人さんvs.子どものオンライン人狼鬼ごっこが怖すぎる！！！【Secret Neighbor】,1248281
2019-10-24,Twitterでやばすぎると話題になってた「高校生の日常を体験」できるゲームが面白い【サクラスクールシュミレーター】,1139308
2019-10-23,プレイした誰もが絶望するゲーム「しょぼんのアクション」が鬼畜すぎる,720731
2019-10-22,ナレーターは悪者？お墓を掘り起こしたら謎の箱が出てきた... - Little Misfortune #2,338479
2019-10-20,プレイした誰もが壊れるゲーム「しょぼんのアクション」が面白すぎる,2373282
2019-10-19,マインクラフトで山にトンネル掘って鉄道を敷いてみた - Minecraft Part11,480919
2019-10-18,来客を放置して居留守してたらやばいことになった,917788
2019-10-17,深夜になると突然動き出す殺戮人形との隠れんぼが楽しすぎるホラーゲーム,408570
2019-10-16,一つの選択が次々と不幸を生むゲームが衝撃すぎる - Little Misfortune #1,522814
2019-10-15,最後まで諦めない絶叫しまくりのマリオカート8DX（目立ちたがりドンキー版）,247625
2019-10-14,人肉を加工する闇会社に監禁された少女を救う脱出ホラーゲーム Mr.Meat,1711447
2019-10-12,【最大100型】ポッキーの買う新しいテレビは「運」で決めることになりました,304549
2019-10-11,雪山でレスキュー隊の救助を忠実に体験出来るゲームのツッコミ所が多すぎる,311842
2019-10-10,ついに完結する最恐のホラーゲーム - コープスパーティー 最終回,374842
2019-10-08,大暴走！伝説のお料理ゲームで男のガチ料理対決をするぜ！！！【クッキングママ 2人実況】,321681
2019-10-07,深夜の森で「トイレを探して彷徨う」ホラーゲームがめちゃくちゃ酷くて笑う...,282134
2019-10-06,バグ？マインクラフトで商人だけ消えたのでラマを奪い取ってみた - Minecraft Part10,455396
2019-10-06,全員生存ルート？迫られる究極の選択で大混乱・・・！ - Man of Medan 最終回,209332
2019-10-05,1000台の車が暴走する道を渡り切るゲームがぶっ飛んでて面白い,667887
2019-10-04,悪魔のイージーコースがやばすぎる - マリオメーカー2,341810
2019-10-03,今まで見たことない動きをする人間達の大乱闘ゲームで爆笑した【Super Smash 2人実況】,1167403
2019-10-02,勇者の行動の選択肢がおかしすぎるゲームが超面白い【勇者の選択肢がおかしい #1】,790461
2019-09-30,次々と判明する新事実...！衝撃が止まらない物語 - コープスパーティー #18,270849
2019-09-29,デッドバイデイライトで全力で生き残りたかった・・・！【生放送録画】,397385
2019-09-28,大洪水で滅亡した世界で「ガラクタを集めて都市を作る」ゲームが楽しすぎる,456090
2019-09-27,幽霊船では見た目に騙されてはいけません！ - Man of Medan Part5,318409
